TaskName,GenerationTime,TaskID,TaskSize,CyclesPerBit,TransBitRate,DDL,SrcName
t45133,45289.0,45133,33,441,30,43,n14
t45134,45290.0,45134,59,280,40,46,n13
t45135,45292.0,45135,76,400,10,64,n19
t45136,45294.0,45136,78,632,30,40,n2
t45137,45294.0,45137,21,146,20,24,n29
t45138,45295.0,45138,34,733,20,65,n26
t45139,45296.0,45139,40,186,10,23,n43
t45140,45299.0,45140,16,734,20,32,n22
t45141,45301.0,45141,10,575,20,56,n25
t45142,45302.0,45142,15,180,40,24,n22
t45143,45305.0,45143,42,358,40,59,n12
t45144,45306.0,45144,19,814,10,21,n39
t45145,45307.0,45145,57,840,30,97,n14
t45146,45307.0,45146,53,713,20,76,n41
t45147,45308.0,45147,57,871,10,25,n8
t45148,45308.0,45148,85,488,20,66,n23
t45149,45312.0,45149,16,639,30,43,n7
t45150,45312.0,45150,49,512,40,60,n15
t45151,45312.0,45151,49,601,40,89,n33
t45152,45313.0,45152,68,894,10,53,n43
t45153,45315.0,45153,97,135,40,39,n8
t45154,45315.0,45154,20,112,20,21,n39
t45155,45315.0,45155,68,442,30,31,n46
t45156,45317.0,45156,70,491,20,99,n29
t45157,45318.0,45157,14,837,20,37,n32
t45158,45323.0,45158,90,615,20,86,n17
t45159,45324.0,45159,68,962,10,27,n23
t45160,45326.0,45160,70,839,40,68,n33
t45161,45328.0,45161,29,494,20,49,n39
t45162,45329.0,45162,60,582,10,39,n41
t45163,45330.0,45163,71,271,10,88,n15
t45164,45330.0,45164,48,502,10,70,n31
t45165,45331.0,45165,72,304,10,84,n47
t45166,45332.0,45166,55,825,10,56,n3
t45167,45332.0,45167,24,652,20,59,n5
t45168,45332.0,45168,97,222,10,53,n5
t45169,45332.0,45169,76,747,30,52,n43
t45170,45333.0,45170,91,545,30,84,n21
t45171,45333.0,45171,45,448,30,88,n46
t45172,45335.0,45172,23,580,20,63,n15
t45173,45335.0,45173,99,213,20,28,n21
t45174,45337.0,45174,92,445,40,21,n28
t45175,45339.0,45175,37,267,20,25,n16
t45176,45340.0,45176,62,309,10,89,n31
t45177,45340.0,45177,53,688,10,61,n38
t45178,45340.0,45178,48,578,30,72,n39
t45179,45342.0,45179,28,238,30,55,n9
t45180,45344.0,45180,34,460,20,34,n18
t45181,45345.0,45181,57,554,10,74,n26
t45182,45345.0,45182,58,325,30,59,n30
t45183,45345.0,45183,88,958,10,40,n37
t45184,45349.0,45184,34,340,10,75,n5
t45185,45349.0,45185,62,481,20,31,n31
t45186,45350.0,45186,18,262,10,44,n27
t45187,45350.0,45187,84,948,30,95,n47
t45188,45351.0,45188,63,708,20,53,n14
t45189,45351.0,45189,94,446,20,78,n46
t45190,45353.0,45190,94,350,10,37,n14
t45191,45354.0,45191,17,943,20,25,n10
t45192,45355.0,45192,63,751,20,81,n3
t45193,45355.0,45193,38,182,30,58,n3
t45194,45355.0,45194,96,416,20,61,n21
t45195,45355.0,45195,78,634,30,69,n29
t45196,45356.0,45196,39,324,30,26,n10
t45197,45356.0,45197,31,210,10,96,n41
t45198,45358.0,45198,64,211,20,41,n42
t45199,45360.0,45199,73,265,40,30,n10
t45200,45360.0,45200,21,546,10,73,n24
t45201,45362.0,45201,18,783,40,95,n28
t45202,45363.0,45202,100,601,20,44,n24
t45203,45364.0,45203,15,930,40,99,n47
t45204,45367.0,45204,72,640,20,34,n11
t45205,45367.0,45205,71,614,10,31,n18
t45206,45367.0,45206,68,642,30,57,n36
t45207,45368.0,45207,100,114,40,61,n38
t45208,45369.0,45208,10,161,10,58,n39
t45209,45370.0,45209,90,222,20,55,n11
t45210,45370.0,45210,30,628,40,81,n17
t45211,45373.0,45211,87,637,30,29,n1
t45212,45373.0,45212,37,733,40,30,n29
t45213,45374.0,45213,83,421,20,93,n0
t45214,45374.0,45214,10,424,10,50,n27
t45215,45374.0,45215,25,268,40,28,n35
t45216,45375.0,45216,46,369,30,26,n49
t45217,45377.0,45217,91,264,20,40,n4
t45218,45377.0,45218,74,686,20,36,n24
t45219,45378.0,45219,61,960,10,71,n22
t45220,45380.0,45220,52,964,40,49,n22
t45221,45380.0,45221,37,464,30,27,n24
t45222,45381.0,45222,51,355,40,39,n19
t45223,45382.0,45223,44,381,20,21,n7
t45224,45382.0,45224,39,104,10,50,n19
t45225,45382.0,45225,16,470,40,61,n44
t45226,45383.0,45226,69,498,10,77,n8
t45227,45386.0,45227,60,728,40,31,n5
t45228,45386.0,45228,93,644,30,41,n28
t45229,45386.0,45229,51,714,20,62,n38
t45230,45386.0,45230,67,102,20,44,n42
t45231,45388.0,45231,91,534,10,91,n0
t45232,45388.0,45232,28,892,40,87,n31
t45233,45389.0,45233,42,707,20,23,n6
t45234,45391.0,45234,25,797,10,68,n43
t45235,45392.0,45235,14,644,40,91,n5
t45236,45392.0,45236,28,554,20,72,n9
t45237,45394.0,45237,31,627,10,59,n9
t45238,45394.0,45238,11,326,10,80,n27
t45239,45395.0,45239,23,367,10,49,n44
t45240,45396.0,45240,79,319,20,66,n11
t45241,45396.0,45241,48,152,10,26,n21
t45242,45398.0,45242,84,779,10,68,n4
t45243,45401.0,45243,11,813,30,54,n31
t45244,45401.0,45244,30,260,40,29,n33
t45245,45401.0,45245,51,641,30,43,n43
t45246,45402.0,45246,15,537,40,22,n38
t45247,45403.0,45247,80,528,40,30,n39
t45248,45403.0,45248,35,559,10,94,n46
t45249,45404.0,45249,90,285,40,31,n47
t45250,45406.0,45250,76,919,40,98,n40
t45251,45407.0,45251,43,517,40,96,n37
t45252,45407.0,45252,85,794,30,51,n43
t45253,45409.0,45253,36,998,10,59,n6
t45254,45409.0,45254,52,209,10,85,n40
t45255,45410.0,45255,64,387,40,68,n27
t45256,45412.0,45256,90,811,20,40,n17
t45257,45413.0,45257,86,957,10,71,n9
t45258,45413.0,45258,96,789,20,20,n12
t45259,45414.0,45259,41,540,10,79,n45
t45260,45415.0,45260,81,844,30,83,n31
t45261,45415.0,45261,68,554,30,97,n37
t45262,45416.0,45262,13,885,20,96,n17
t45263,45420.0,45263,93,570,20,76,n46
t45264,45424.0,45264,82,109,40,34,n42
t45265,45426.0,45265,37,746,10,87,n30
t45266,45427.0,45266,12,653,40,28,n4
t45267,45427.0,45267,80,928,40,28,n23
t45268,45427.0,45268,45,761,10,99,n37
t45269,45428.0,45269,90,708,20,60,n23
t45270,45428.0,45270,20,516,10,59,n28
t45271,45428.0,45271,90,274,20,92,n40
t45272,45429.0,45272,55,721,40,71,n16
t45273,45430.0,45273,63,307,30,52,n18
t45274,45431.0,45274,98,690,20,44,n12
t45275,45431.0,45275,90,212,40,27,n44
t45276,45432.0,45276,13,158,20,73,n0
t45277,45432.0,45277,33,716,10,97,n0
t45278,45434.0,45278,35,625,40,70,n1
t45279,45434.0,45279,49,342,10,23,n6
t45280,45435.0,45280,69,268,20,77,n25
t45281,45436.0,45281,62,591,30,29,n4
t45282,45436.0,45282,48,602,40,85,n47
t45283,45437.0,45283,32,837,10,24,n8
t45284,45438.0,45284,81,909,10,39,n14
t45285,45438.0,45285,48,541,20,58,n20
t45286,45439.0,45286,11,951,20,34,n13
t45287,45439.0,45287,84,883,20,41,n33
t45288,45439.0,45288,24,738,20,65,n48
t45289,45440.0,45289,79,209,20,45,n37
t45290,45440.0,45290,65,395,20,58,n38
t45291,45441.0,45291,80,766,40,100,n27
t45292,45441.0,45292,60,710,20,22,n40
t45293,45442.0,45293,68,424,10,44,n9
t45294,45442.0,45294,86,447,30,79,n24
t45295,45442.0,45295,10,636,10,82,n41
t45296,45443.0,45296,87,196,10,96,n47
t45297,45443.0,45297,57,899,20,85,n48
t45298,45446.0,45298,66,878,10,76,n15
t45299,45446.0,45299,63,992,30,86,n45
t45300,45447.0,45300,49,739,40,68,n41
t45301,45448.0,45301,55,382,40,48,n2
t45302,45448.0,45302,62,570,40,75,n31
t45303,45448.0,45303,38,514,10,30,n48
t45304,45452.0,45304,28,709,10,36,n42
t45305,45455.0,45305,20,462,30,71,n4
t45306,45457.0,45306,25,155,40,48,n17
t45307,45463.0,45307,72,703,20,87,n20
t45308,45464.0,45308,11,475,20,88,n21
t45309,45464.0,45309,52,103,10,93,n29
t45310,45465.0,45310,81,408,30,27,n32
t45311,45466.0,45311,45,685,40,69,n9
t45312,45467.0,45312,34,425,40,85,n0
t45313,45467.0,45313,27,595,40,95,n9
t45314,45467.0,45314,73,426,40,76,n15
t45315,45468.0,45315,63,490,10,68,n22
t45316,45469.0,45316,34,313,20,79,n39
t45317,45472.0,45317,73,869,20,63,n1
t45318,45472.0,45318,42,443,10,86,n30
t45319,45474.0,45319,60,216,30,82,n38
t45320,45476.0,45320,49,449,20,47,n22
t45321,45476.0,45321,32,837,20,23,n34
t45322,45477.0,45322,16,336,10,27,n14
t45323,45477.0,45323,47,708,10,66,n43
t45324,45479.0,45324,40,570,10,61,n21
t45325,45480.0,45325,86,103,40,78,n46
t45326,45481.0,45326,91,331,20,23,n18
t45327,45481.0,45327,62,683,10,28,n21
t45328,45482.0,45328,82,831,40,72,n43
t45329,45483.0,45329,60,566,30,57,n41
t45330,45484.0,45330,31,699,30,38,n18
t45331,45484.0,45331,31,333,40,99,n24
t45332,45485.0,45332,61,674,20,38,n3
t45333,45485.0,45333,12,352,20,100,n29
t45334,45490.0,45334,52,902,30,69,n29
t45335,45490.0,45335,13,200,40,25,n38
t45336,45491.0,45336,40,913,30,49,n0
t45337,45491.0,45337,48,486,40,50,n28
t45338,45492.0,45338,49,883,10,34,n2
t45339,45494.0,45339,41,452,10,37,n47
t45340,45495.0,45340,92,639,20,55,n8
t45341,45496.0,45341,11,710,40,27,n26
t45342,45497.0,45342,74,268,10,52,n39
t45343,45498.0,45343,63,659,10,87,n22
t45344,45500.0,45344,96,439,40,40,n9
t45345,45500.0,45345,49,184,10,63,n27
t45346,45501.0,45346,89,724,30,42,n19
t45347,45502.0,45347,11,742,20,74,n1
t45348,45506.0,45348,65,198,20,47,n39
t45349,45508.0,45349,82,201,10,49,n4
t45350,45508.0,45350,80,526,10,73,n39
t45351,45509.0,45351,40,881,10,85,n10
t45352,45509.0,45352,78,973,10,21,n15
t45353,45509.0,45353,14,117,10,67,n32
t45354,45511.0,45354,10,742,10,25,n13
t45355,45514.0,45355,82,277,30,41,n13
t45356,45515.0,45356,68,167,40,67,n19
t45357,45516.0,45357,25,253,20,73,n2
t45358,45516.0,45358,52,772,20,36,n41
t45359,45516.0,45359,99,280,20,53,n45
t45360,45517.0,45360,29,560,40,79,n23
t45361,45518.0,45361,95,328,40,92,n41
t45362,45523.0,45362,20,378,40,23,n9
t45363,45523.0,45363,36,495,30,62,n37
t45364,45523.0,45364,16,406,10,88,n41
t45365,45524.0,45365,63,140,10,57,n45
t45366,45525.0,45366,10,520,10,22,n44
t45367,45528.0,45367,30,648,20,56,n6
t45368,45528.0,45368,80,542,20,39,n41
t45369,45530.0,45369,77,868,40,39,n33
t45370,45530.0,45370,67,660,30,43,n35
t45371,45533.0,45371,77,371,20,47,n47
t45372,45534.0,45372,45,884,40,61,n2
t45373,45534.0,45373,21,177,10,57,n42
t45374,45535.0,45374,31,534,30,53,n16
t45375,45536.0,45375,56,310,10,39,n5
t45376,45536.0,45376,56,933,10,82,n42
t45377,45541.0,45377,41,815,40,95,n10
t45378,45544.0,45378,16,671,40,75,n25
t45379,45547.0,45379,38,826,40,72,n19
t45380,45547.0,45380,35,441,10,48,n43
t45381,45548.0,45381,66,317,40,73,n21
t45382,45548.0,45382,27,474,40,71,n31
t45383,45549.0,45383,91,926,40,23,n3
t45384,45549.0,45384,23,267,40,53,n17
t45385,45549.0,45385,14,822,30,71,n48
t45386,45550.0,45386,43,882,40,32,n21
t45387,45550.0,45387,97,410,10,92,n26
t45388,45550.0,45388,68,653,20,69,n40
t45389,45550.0,45389,95,707,40,87,n45
t45390,45551.0,45390,48,813,30,64,n8
t45391,45551.0,45391,21,561,30,51,n23
t45392,45551.0,45392,23,543,30,97,n44
t45393,45551.0,45393,25,530,20,45,n47
t45394,45552.0,45394,86,429,40,63,n28
t45395,45553.0,45395,34,858,40,55,n28
t45396,45553.0,45396,95,135,30,90,n43
t45397,45554.0,45397,16,340,10,79,n46
t45398,45554.0,45398,14,362,20,92,n48
t45399,45556.0,45399,83,222,10,71,n11
t45400,45557.0,45400,43,881,10,54,n1
t45401,45557.0,45401,54,862,40,49,n11
t45402,45557.0,45402,66,498,40,88,n47
t45403,45559.0,45403,47,296,40,88,n35
t45404,45559.0,45404,38,933,30,94,n49
t45405,45560.0,45405,63,350,20,51,n32
t45406,45561.0,45406,34,509,20,26,n8
t45407,45561.0,45407,76,200,40,86,n16
t45408,45562.0,45408,80,597,20,75,n0
t45409,45562.0,45409,95,573,10,85,n41
t45410,45563.0,45410,41,891,20,85,n2
t45411,45566.0,45411,74,362,20,39,n40
t45412,45567.0,45412,55,562,20,88,n25
t45413,45567.0,45413,11,333,40,62,n43
t45414,45568.0,45414,21,159,40,99,n33
t45415,45570.0,45415,31,223,10,27,n23
t45416,45571.0,45416,85,480,20,46,n16
t45417,45572.0,45417,31,651,40,88,n18
t45418,45572.0,45418,95,307,20,33,n33
t45419,45573.0,45419,89,917,30,82,n20
t45420,45574.0,45420,95,492,20,34,n20
t45421,45574.0,45421,54,960,40,56,n26
t45422,45577.0,45422,23,636,10,52,n28
t45423,45579.0,45423,38,465,20,75,n34
t45424,45579.0,45424,51,789,40,25,n37
t45425,45580.0,45425,19,140,30,60,n17
t45426,45582.0,45426,71,114,40,44,n34
t45427,45583.0,45427,78,978,20,29,n36
t45428,45584.0,45428,56,942,30,55,n8
t45429,45585.0,45429,66,509,10,25,n14
t45430,45585.0,45430,100,279,10,28,n46
t45431,45587.0,45431,93,862,10,46,n9
t45432,45587.0,45432,88,764,10,85,n34
t45433,45590.0,45433,45,550,30,90,n20
t45434,45590.0,45434,21,491,40,56,n38
t45435,45590.0,45435,56,127,10,62,n39
t45436,45591.0,45436,77,748,10,52,n1
t45437,45592.0,45437,35,371,40,87,n38
t45438,45593.0,45438,72,331,20,82,n24
t45439,45593.0,45439,11,637,10,59,n46
t45440,45595.0,45440,69,343,20,68,n6
t45441,45595.0,45441,38,260,30,22,n29
t45442,45595.0,45442,77,616,40,92,n41
t45443,45596.0,45443,10,816,30,64,n48
t45444,45596.0,45444,22,861,30,23,n48
t45445,45598.0,45445,29,683,30,74,n25
t45446,45600.0,45446,100,783,40,75,n25
t45447,45603.0,45447,34,730,10,54,n17
t45448,45603.0,45448,22,856,10,45,n37
t45449,45604.0,45449,99,848,30,83,n44
t45450,45607.0,45450,53,210,10,100,n47
t45451,45608.0,45451,88,762,10,24,n11
t45452,45608.0,45452,96,165,30,29,n18
t45453,45609.0,45453,82,990,10,84,n32
t45454,45609.0,45454,26,445,20,85,n39
t45455,45611.0,45455,59,135,30,51,n23
t45456,45611.0,45456,21,632,40,39,n36
t45457,45613.0,45457,60,688,10,95,n35
t45458,45615.0,45458,84,660,10,63,n7
t45459,45615.0,45459,78,265,30,35,n33
t45460,45615.0,45460,66,487,20,76,n46
t45461,45616.0,45461,16,755,20,49,n10
t45462,45617.0,45462,20,477,30,80,n14
t45463,45617.0,45463,33,893,30,89,n25
t45464,45617.0,45464,63,209,30,88,n25
t45465,45618.0,45465,66,647,10,24,n2
t45466,45619.0,45466,61,675,30,34,n18
t45467,45619.0,45467,97,719,40,52,n30
t45468,45620.0,45468,20,907,20,84,n10
t45469,45622.0,45469,74,111,20,60,n7
t45470,45626.0,45470,73,688,30,88,n1
t45471,45626.0,45471,67,646,30,57,n44
t45472,45629.0,45472,72,855,20,99,n17
t45473,45631.0,45473,53,138,10,49,n40
t45474,45633.0,45474,70,208,20,43,n7
t45475,45633.0,45475,66,513,10,96,n20
t45476,45635.0,45476,38,137,30,48,n14
t45477,45636.0,45477,92,577,30,93,n0
t45478,45636.0,45478,21,813,30,99,n39
t45479,45637.0,45479,80,838,30,26,n9
t45480,45637.0,45480,91,366,20,87,n15
t45481,45638.0,45481,15,995,30,96,n24
t45482,45639.0,45482,74,892,40,21,n10
t45483,45641.0,45483,35,216,20,31,n38
t45484,45643.0,45484,40,861,30,89,n23
t45485,45644.0,45485,43,209,40,38,n33
t45486,45645.0,45486,18,512,30,40,n14
t45487,45645.0,45487,17,489,10,75,n37
t45488,45646.0,45488,46,845,30,70,n22
t45489,45647.0,45489,31,431,30,35,n43
t45490,45647.0,45490,28,907,10,47,n47
t45491,45648.0,45491,13,307,30,72,n12
t45492,45649.0,45492,70,220,30,76,n2
t45493,45650.0,45493,36,798,40,95,n48
t45494,45652.0,45494,82,790,30,31,n46
t45495,45653.0,45495,87,963,10,27,n11
t45496,45653.0,45496,44,978,10,38,n44
t45497,45653.0,45497,61,150,40,20,n44
t45498,45655.0,45498,33,358,30,22,n39
t45499,45659.0,45499,31,754,20,56,n41
t45500,45663.0,45500,52,365,20,100,n1
t45501,45663.0,45501,72,658,10,55,n33
t45502,45664.0,45502,36,625,10,74,n2
t45503,45664.0,45503,72,770,40,77,n9
t45504,45664.0,45504,48,685,10,98,n15
t45505,45665.0,45505,50,100,10,96,n5
t45506,45666.0,45506,69,132,40,52,n13
t45507,45667.0,45507,67,949,40,78,n11
t45508,45667.0,45508,99,590,20,43,n29
t45509,45667.0,45509,40,316,10,85,n33
t45510,45668.0,45510,68,527,10,100,n15
t45511,45669.0,45511,22,334,20,93,n39
t45512,45670.0,45512,95,548,10,74,n37
t45513,45671.0,45513,79,348,30,59,n48
t45514,45673.0,45514,30,341,20,44,n38
t45515,45675.0,45515,30,572,40,69,n34
t45516,45675.0,45516,39,569,10,95,n34
t45517,45675.0,45517,15,301,20,50,n35
t45518,45675.0,45518,18,696,40,52,n42
t45519,45675.0,45519,53,603,20,37,n47
t45520,45676.0,45520,36,835,30,27,n21
t45521,45676.0,45521,25,587,10,39,n23
t45522,45676.0,45522,90,389,20,93,n27
t45523,45676.0,45523,70,996,10,56,n47
t45524,45677.0,45524,15,333,10,42,n49
t45525,45679.0,45525,53,825,10,33,n43
t45526,45681.0,45526,76,922,30,48,n20
t45527,45682.0,45527,99,661,10,47,n24
t45528,45688.0,45528,45,377,30,41,n23
t45529,45689.0,45529,43,281,30,73,n39
t45530,45691.0,45530,28,598,20,65,n10
t45531,45693.0,45531,91,659,40,96,n1
t45532,45693.0,45532,22,344,30,65,n35
t45533,45694.0,45533,60,441,30,76,n32
t45534,45697.0,45534,71,629,40,41,n7
t45535,45697.0,45535,64,951,30,94,n9
t45536,45697.0,45536,62,242,20,24,n29
t45537,45697.0,45537,35,603,30,67,n33
t45538,45698.0,45538,75,550,20,96,n3
t45539,45702.0,45539,17,787,10,94,n28
t45540,45703.0,45540,92,670,30,73,n31
t45541,45705.0,45541,75,728,30,78,n33
t45542,45707.0,45542,24,316,30,53,n40
t45543,45711.0,45543,63,415,10,77,n33
t45544,45712.0,45544,21,245,30,85,n21
t45545,45712.0,45545,66,346,10,65,n47
t45546,45715.0,45546,46,625,40,39,n49
t45547,45719.0,45547,45,755,40,75,n19
t45548,45723.0,45548,48,746,40,91,n17
t45549,45724.0,45549,70,983,10,22,n47
t45550,45727.0,45550,22,372,10,63,n29
t45551,45728.0,45551,92,567,30,55,n45
t45552,45729.0,45552,79,123,10,50,n6
t45553,45730.0,45553,98,163,30,53,n17
t45554,45733.0,45554,45,968,40,52,n15
t45555,45734.0,45555,85,125,10,78,n3
t45556,45734.0,45556,93,902,20,75,n14
t45557,45735.0,45557,87,963,30,51,n22
t45558,45735.0,45558,77,392,20,66,n23
t45559,45735.0,45559,98,224,30,86,n40
t45560,45737.0,45560,42,273,20,100,n18
t45561,45739.0,45561,76,381,20,89,n12
t45562,45739.0,45562,29,241,20,66,n49
t45563,45740.0,45563,71,755,10,48,n1
t45564,45742.0,45564,44,851,20,96,n3
t45565,45743.0,45565,30,586,40,97,n4
t45566,45744.0,45566,23,181,20,63,n26
t45567,45745.0,45567,51,621,10,27,n1
t45568,45745.0,45568,58,954,40,88,n8
t45569,45746.0,45569,42,567,30,68,n21
t45570,45748.0,45570,10,562,10,43,n7
t45571,45748.0,45571,60,348,40,97,n26
t45572,45749.0,45572,73,946,30,30,n15
t45573,45749.0,45573,80,799,20,88,n20
t45574,45749.0,45574,32,604,40,83,n38
t45575,45749.0,45575,90,304,30,96,n49
t45576,45750.0,45576,18,931,20,74,n27
t45577,45750.0,45577,81,583,30,99,n43
t45578,45753.0,45578,98,217,40,62,n7
t45579,45753.0,45579,59,206,10,33,n41
t45580,45753.0,45580,37,231,20,62,n47
t45581,45754.0,45581,51,932,30,56,n2
t45582,45754.0,45582,73,693,20,81,n27
t45583,45754.0,45583,53,950,10,60,n34
t45584,45756.0,45584,74,784,40,83,n25
t45585,45757.0,45585,92,707,20,30,n8
t45586,45757.0,45586,26,433,10,89,n17
t45587,45757.0,45587,32,789,40,37,n21
t45588,45758.0,45588,51,716,30,86,n13
t45589,45759.0,45589,80,898,20,91,n10
t45590,45759.0,45590,77,344,30,22,n38
t45591,45760.0,45591,43,219,40,22,n14
t45592,45764.0,45592,82,352,40,52,n12
t45593,45764.0,45593,32,324,30,63,n38
t45594,45765.0,45594,12,442,30,44,n4
t45595,45769.0,45595,53,706,40,84,n21
t45596,45772.0,45596,21,195,30,76,n4
t45597,45772.0,45597,40,946,40,73,n12
t45598,45773.0,45598,80,533,30,80,n15
t45599,45775.0,45599,81,883,30,22,n0
t45600,45775.0,45600,48,254,10,62,n7
t45601,45775.0,45601,65,762,40,83,n26
t45602,45777.0,45602,78,700,10,41,n32
t45603,45778.0,45603,99,464,30,66,n16
t45604,45778.0,45604,49,132,40,89,n28
t45605,45778.0,45605,55,934,10,36,n43
t45606,45779.0,45606,37,720,40,31,n6
t45607,45781.0,45607,16,500,10,43,n24
t45608,45781.0,45608,71,371,30,49,n48
t45609,45783.0,45609,18,508,20,27,n26
t45610,45784.0,45610,66,410,20,97,n4
t45611,45784.0,45611,81,752,20,92,n25
t45612,45785.0,45612,28,127,40,52,n41
t45613,45786.0,45613,83,817,10,49,n43
t45614,45787.0,45614,49,326,30,45,n44
t45615,45794.0,45615,11,844,40,78,n34
t45616,45795.0,45616,91,427,30,33,n22
t45617,45796.0,45617,95,257,20,25,n0
t45618,45797.0,45618,54,981,10,64,n22
t45619,45797.0,45619,38,369,40,74,n49
t45620,45798.0,45620,52,303,30,58,n29
t45621,45799.0,45621,47,751,20,87,n16
t45622,45801.0,45622,82,471,40,71,n9
t45623,45801.0,45623,56,793,20,97,n12
t45624,45801.0,45624,34,743,10,55,n43
t45625,45802.0,45625,18,894,10,100,n16
t45626,45802.0,45626,41,630,10,52,n22
t45627,45804.0,45627,54,338,30,64,n37
t45628,45805.0,45628,64,754,40,43,n9
t45629,45806.0,45629,84,892,40,94,n8
t45630,45806.0,45630,19,796,30,98,n20
t45631,45806.0,45631,94,662,10,22,n38
t45632,45807.0,45632,72,291,30,37,n41
t45633,45809.0,45633,33,324,30,39,n31
t45634,45810.0,45634,75,129,20,33,n29
t45635,45810.0,45635,19,667,40,79,n38
t45636,45811.0,45636,25,306,40,87,n15
t45637,45812.0,45637,88,923,30,30,n30
t45638,45813.0,45638,71,535,40,93,n27
t45639,45813.0,45639,53,678,40,92,n41
t45640,45814.0,45640,19,342,40,85,n33
t45641,45815.0,45641,12,723,30,22,n32
t45642,45817.0,45642,95,565,30,30,n33
t45643,45818.0,45643,59,611,20,86,n1
t45644,45819.0,45644,30,917,20,57,n27
t45645,45820.0,45645,25,233,30,38,n11
t45646,45820.0,45646,75,291,20,96,n46
t45647,45821.0,45647,29,540,20,68,n12
t45648,45822.0,45648,34,605,10,32,n27
t45649,45823.0,45649,73,803,30,22,n9
t45650,45823.0,45650,80,184,20,71,n27
t45651,45824.0,45651,50,599,20,86,n6
t45652,45824.0,45652,89,672,20,57,n35
t45653,45825.0,45653,49,397,10,55,n42
t45654,45826.0,45654,76,824,40,29,n47
t45655,45827.0,45655,46,417,20,68,n11
t45656,45828.0,45656,23,531,10,54,n45
t45657,45829.0,45657,82,522,30,56,n14
t45658,45829.0,45658,12,336,30,96,n33
t45659,45830.0,45659,85,342,30,62,n9
t45660,45831.0,45660,43,635,30,64,n21
t45661,45831.0,45661,75,828,10,65,n21
t45662,45833.0,45662,50,943,40,77,n42
t45663,45835.0,45663,67,218,10,26,n11
t45664,45839.0,45664,59,139,10,56,n1
t45665,45841.0,45665,52,204,10,31,n43
t45666,45841.0,45666,20,344,40,45,n49
t45667,45843.0,45667,21,770,10,88,n6
t45668,45844.0,45668,53,683,10,67,n14
t45669,45844.0,45669,93,527,30,58,n19
t45670,45846.0,45670,78,798,10,88,n3
t45671,45846.0,45671,67,982,30,98,n4
t45672,45847.0,45672,99,754,30,99,n41
t45673,45848.0,45673,18,644,30,54,n16
t45674,45848.0,45674,82,439,30,40,n49
t45675,45849.0,45675,63,654,40,48,n16
t45676,45850.0,45676,15,315,30,91,n15
t45677,45853.0,45677,73,389,20,52,n43
t45678,45855.0,45678,35,621,40,98,n8
t45679,45855.0,45679,28,710,40,70,n21
t45680,45855.0,45680,78,910,30,94,n43
t45681,45855.0,45681,99,611,10,60,n48
t45682,45856.0,45682,19,254,30,96,n12
t45683,45858.0,45683,15,483,30,55,n14
t45684,45858.0,45684,81,671,20,76,n24
t45685,45858.0,45685,83,845,30,36,n48
t45686,45859.0,45686,12,963,20,91,n32
t45687,45860.0,45687,31,223,30,84,n6
t45688,45861.0,45688,64,760,20,88,n3
t45689,45864.0,45689,61,506,20,63,n37
t45690,45864.0,45690,66,809,40,31,n44
t45691,45866.0,45691,11,172,10,82,n15
t45692,45868.0,45692,70,865,20,71,n13
t45693,45868.0,45693,34,650,40,92,n45
t45694,45869.0,45694,34,894,20,47,n37
t45695,45870.0,45695,59,313,20,23,n7
t45696,45870.0,45696,40,943,20,49,n29
t45697,45871.0,45697,67,749,20,81,n23
t45698,45873.0,45698,32,499,30,72,n3
t45699,45873.0,45699,59,659,20,73,n18
t45700,45875.0,45700,78,449,10,97,n39
t45701,45877.0,45701,49,351,30,63,n33
t45702,45878.0,45702,56,580,10,48,n11
t45703,45878.0,45703,20,151,20,99,n23
t45704,45879.0,45704,68,823,10,67,n1
t45705,45879.0,45705,43,672,20,61,n22
t45706,45880.0,45706,96,749,40,61,n38
t45707,45881.0,45707,63,675,40,99,n23
t45708,45882.0,45708,86,966,20,97,n14
t45709,45884.0,45709,74,902,10,96,n44
t45710,45885.0,45710,87,465,10,69,n17
t45711,45885.0,45711,25,490,30,100,n22
t45712,45886.0,45712,53,134,30,89,n36
t45713,45886.0,45713,84,909,30,75,n40
t45714,45886.0,45714,10,302,10,55,n45
t45715,45887.0,45715,61,259,20,90,n21
t45716,45888.0,45716,39,768,40,22,n17
t45717,45888.0,45717,35,108,40,83,n26
t45718,45889.0,45718,78,802,20,55,n9
t45719,45892.0,45719,71,286,20,54,n26
t45720,45893.0,45720,80,268,10,71,n1
t45721,45894.0,45721,55,649,10,51,n47
t45722,45896.0,45722,49,583,10,64,n3
t45723,45896.0,45723,70,473,30,68,n44
t45724,45896.0,45724,29,103,20,89,n49
t45725,45899.0,45725,97,809,20,82,n8
t45726,45903.0,45726,38,116,30,23,n38
t45727,45904.0,45727,37,977,20,71,n8
t45728,45904.0,45728,59,978,40,83,n33
t45729,45905.0,45729,30,974,30,46,n19
t45730,45905.0,45730,77,142,30,68,n26
t45731,45906.0,45731,58,791,40,86,n12
t45732,45907.0,45732,12,659,20,74,n42
t45733,45908.0,45733,48,166,10,55,n29
t45734,45911.0,45734,38,877,10,73,n8
t45735,45911.0,45735,69,518,20,38,n25
t45736,45912.0,45736,48,986,30,88,n35
t45737,45914.0,45737,91,999,40,34,n11
t45738,45914.0,45738,97,659,40,67,n22
