TaskName,GenerationTime,TaskID,TaskSize,CyclesPerBit,TransBitRate,DDL,SrcName
t49904,49580.0,49904,14,592,20,44,n24
t49905,49581.0,49905,45,314,40,32,n11
t49906,49582.0,49906,69,981,10,48,n7
t49907,49585.0,49907,23,212,30,78,n0
t49908,49585.0,49908,48,613,20,65,n4
t49909,49585.0,49909,33,638,10,28,n23
t49910,49585.0,49910,86,662,20,45,n24
t49911,49588.0,49911,55,633,20,56,n3
t49912,49590.0,49912,10,431,10,97,n4
t49913,49590.0,49913,87,687,10,53,n5
t49914,49590.0,49914,81,604,10,41,n11
t49915,49591.0,49915,58,387,10,53,n23
t49916,49592.0,49916,20,264,40,47,n3
t49917,49592.0,49917,78,559,20,60,n19
t49918,49594.0,49918,59,730,10,69,n4
t49919,49595.0,49919,71,136,20,78,n20
t49920,49595.0,49920,39,874,40,87,n21
t49921,49595.0,49921,21,319,10,97,n21
t49922,49596.0,49922,69,547,40,39,n15
t49923,49596.0,49923,93,473,10,99,n23
t49924,49599.0,49924,46,669,20,90,n2
t49925,49599.0,49925,100,182,40,59,n16
t49926,49599.0,49926,30,666,10,97,n19
t49927,49601.0,49927,23,916,40,70,n9
t49928,49603.0,49928,44,114,20,57,n18
t49929,49607.0,49929,34,778,20,63,n11
t49930,49608.0,49930,53,281,40,90,n1
t49931,49608.0,49931,97,741,20,82,n4
t49932,49608.0,49932,79,661,10,57,n20
t49933,49611.0,49933,50,741,10,25,n10
t49934,49614.0,49934,31,480,10,52,n5
t49935,49614.0,49935,56,505,10,22,n15
t49936,49616.0,49936,93,688,10,95,n13
t49937,49617.0,49937,77,946,40,73,n16
t49938,49619.0,49938,40,756,20,29,n3
t49939,49620.0,49939,32,374,40,66,n3
t49940,49622.0,49940,76,428,30,42,n4
t49941,49623.0,49941,80,386,10,24,n15
t49942,49623.0,49942,84,322,40,90,n18
t49943,49625.0,49943,23,928,20,96,n2
t49944,49625.0,49944,25,886,30,40,n13
t49945,49629.0,49945,97,149,20,99,n17
t49946,49632.0,49946,95,142,40,91,n11
t49947,49633.0,49947,90,131,10,92,n9
t49948,49633.0,49948,17,773,20,29,n22
t49949,49634.0,49949,27,331,10,27,n16
t49950,49636.0,49950,85,310,20,76,n9
t49951,49636.0,49951,21,123,40,31,n20
t49952,49636.0,49952,16,867,10,25,n21
t49953,49638.0,49953,12,824,30,55,n3
t49954,49638.0,49954,54,462,10,25,n18
t49955,49640.0,49955,36,974,10,73,n15
t49956,49640.0,49956,98,595,40,72,n23
t49957,49641.0,49957,51,415,40,29,n23
t49958,49642.0,49958,70,843,30,87,n15
t49959,49643.0,49959,36,611,20,31,n5
t49960,49643.0,49960,88,229,40,21,n15
t49961,49644.0,49961,38,149,10,80,n18
t49962,49646.0,49962,56,255,10,39,n24
t49963,49647.0,49963,35,113,30,55,n19
t49964,49648.0,49964,10,881,20,98,n6
t49965,49649.0,49965,98,727,10,86,n11
t49966,49656.0,49966,43,686,10,23,n9
t49967,49657.0,49967,61,851,20,78,n24
t49968,49658.0,49968,45,116,40,62,n1
t49969,49658.0,49969,16,189,40,65,n4
t49970,49658.0,49970,25,953,20,71,n17
t49971,49659.0,49971,76,532,40,64,n15
t49972,49659.0,49972,16,917,10,38,n23
t49973,49659.0,49973,25,674,40,44,n23
t49974,49660.0,49974,27,750,40,57,n5
t49975,49662.0,49975,73,914,30,62,n5
t49976,49663.0,49976,71,630,20,82,n10
t49977,49663.0,49977,50,848,30,88,n13
t49978,49663.0,49978,93,308,20,47,n21
t49979,49664.0,49979,18,715,10,26,n21
t49980,49665.0,49980,17,446,10,68,n2
t49981,49666.0,49981,16,429,10,22,n17
t49982,49666.0,49982,46,695,20,52,n20
t49983,49670.0,49983,57,582,20,83,n15
t49984,49671.0,49984,69,761,40,32,n13
t49985,49671.0,49985,83,881,30,72,n19
t49986,49671.0,49986,31,466,30,91,n20
t49987,49672.0,49987,66,192,30,31,n17
t49988,49674.0,49988,66,699,10,34,n9
t49989,49674.0,49989,98,735,40,69,n10
t49990,49675.0,49990,97,117,10,35,n14
t49991,49678.0,49991,60,924,30,23,n18
t49992,49679.0,49992,67,389,20,90,n10
t49993,49679.0,49993,22,729,20,98,n23
t49994,49682.0,49994,29,108,10,83,n4
t49995,49682.0,49995,56,706,10,33,n8
t49996,49683.0,49996,86,339,20,58,n5
t49997,49683.0,49997,69,944,30,50,n23
t49998,49684.0,49998,41,723,20,77,n8
t49999,49685.0,49999,54,913,10,40,n13
t50000,49688.0,50000,83,984,30,33,n6
t50001,49688.0,50001,87,391,10,39,n14
t50002,49689.0,50002,61,567,40,55,n8
t50003,49689.0,50003,57,346,10,50,n16
t50004,49689.0,50004,27,944,20,68,n17
t50005,49689.0,50005,60,990,30,34,n19
t50006,49690.0,50006,51,107,20,69,n18
t50007,49691.0,50007,70,342,10,72,n7
t50008,49692.0,50008,14,788,20,77,n14
t50009,49695.0,50009,91,881,10,22,n0
t50010,49697.0,50010,97,515,20,65,n5
t50011,49697.0,50011,28,158,40,28,n17
t50012,49697.0,50012,18,787,10,44,n21
t50013,49699.0,50013,94,338,10,54,n14
t50014,49701.0,50014,77,759,30,63,n19
t50015,49702.0,50015,97,810,20,29,n6
t50016,49702.0,50016,90,117,30,56,n18
t50017,49702.0,50017,52,752,40,63,n18
t50018,49702.0,50018,12,559,10,30,n19
t50019,49704.0,50019,50,940,10,47,n6
t50020,49706.0,50020,18,826,30,63,n24
t50021,49707.0,50021,52,616,40,93,n0
t50022,49707.0,50022,62,258,40,25,n23
t50023,49707.0,50023,97,434,40,42,n23
t50024,49709.0,50024,100,526,20,94,n22
t50025,49709.0,50025,34,114,10,32,n23
t50026,49710.0,50026,91,291,20,64,n24
t50027,49711.0,50027,12,619,20,53,n1
t50028,49711.0,50028,40,327,30,68,n20
t50029,49713.0,50029,24,938,10,59,n15
t50030,49714.0,50030,44,309,40,73,n4
t50031,49714.0,50031,80,275,10,40,n24
t50032,49715.0,50032,96,240,20,46,n18
t50033,49715.0,50033,18,194,30,64,n23
t50034,49716.0,50034,47,296,40,55,n5
t50035,49717.0,50035,94,974,20,55,n5
t50036,49717.0,50036,25,244,40,73,n16
t50037,49718.0,50037,95,236,40,65,n5
t50038,49720.0,50038,69,193,40,29,n22
t50039,49720.0,50039,39,491,10,93,n23
t50040,49721.0,50040,39,817,10,95,n18
t50041,49721.0,50041,84,654,40,35,n23
t50042,49724.0,50042,31,271,40,72,n0
t50043,49725.0,50043,56,219,20,35,n13
t50044,49725.0,50044,38,215,10,31,n22
t50045,49728.0,50045,31,628,30,24,n9
t50046,49728.0,50046,67,121,20,77,n16
t50047,49729.0,50047,21,445,10,27,n15
t50048,49729.0,50048,35,214,20,58,n22
t50049,49730.0,50049,35,530,30,44,n7
t50050,49730.0,50050,87,673,40,80,n14
t50051,49731.0,50051,34,930,20,80,n15
t50052,49733.0,50052,62,893,40,45,n19
t50053,49737.0,50053,41,939,10,53,n1
t50054,49737.0,50054,59,322,30,31,n5
t50055,49737.0,50055,100,416,40,58,n17
t50056,49737.0,50056,88,182,10,71,n19
t50057,49738.0,50057,29,394,30,43,n18
t50058,49740.0,50058,66,736,10,42,n1
t50059,49740.0,50059,82,386,20,49,n9
t50060,49741.0,50060,45,304,10,59,n21
t50061,49742.0,50061,60,284,30,73,n1
t50062,49742.0,50062,53,388,10,65,n8
t50063,49742.0,50063,65,264,30,69,n9
t50064,49743.0,50064,93,783,30,47,n1
t50065,49745.0,50065,63,574,30,97,n1
t50066,49746.0,50066,20,326,10,28,n21
t50067,49746.0,50067,42,830,30,42,n23
t50068,49747.0,50068,36,406,40,26,n3
t50069,49747.0,50069,87,485,10,64,n5
t50070,49751.0,50070,14,831,20,44,n0
t50071,49752.0,50071,35,448,30,36,n2
t50072,49752.0,50072,57,718,20,62,n17
t50073,49756.0,50073,44,460,40,55,n0
t50074,49756.0,50074,97,192,30,86,n10
t50075,49759.0,50075,73,901,40,86,n8
t50076,49760.0,50076,30,882,10,67,n22
t50077,49762.0,50077,14,582,10,36,n15
t50078,49763.0,50078,49,159,30,35,n22
t50079,49764.0,50079,67,117,20,78,n18
t50080,49765.0,50080,13,834,20,36,n23
t50081,49767.0,50081,49,890,10,26,n11
t50082,49768.0,50082,49,897,40,60,n5
t50083,49769.0,50083,29,556,30,72,n2
t50084,49769.0,50084,86,217,40,23,n2
t50085,49774.0,50085,46,265,20,31,n20
t50086,49780.0,50086,14,403,10,75,n21
t50087,49782.0,50087,17,158,10,46,n16
t50088,49785.0,50088,27,921,10,69,n11
t50089,49787.0,50089,61,494,10,49,n10
t50090,49787.0,50090,68,567,10,63,n16
t50091,49788.0,50091,82,289,40,97,n7
t50092,49788.0,50092,74,982,30,44,n8
t50093,49789.0,50093,97,512,10,45,n3
t50094,49790.0,50094,60,335,20,88,n15
t50095,49791.0,50095,36,929,40,56,n9
t50096,49792.0,50096,42,140,20,49,n9
t50097,49792.0,50097,64,323,20,48,n21
t50098,49793.0,50098,34,185,10,93,n4
t50099,49793.0,50099,88,620,20,39,n13
t50100,49794.0,50100,60,845,30,83,n0
t50101,49794.0,50101,35,620,10,91,n6
t50102,49795.0,50102,33,595,10,26,n10
t50103,49795.0,50103,94,765,30,44,n14
t50104,49796.0,50104,47,266,10,81,n14
t50105,49797.0,50105,29,269,10,89,n18
t50106,49797.0,50106,60,602,40,72,n22
t50107,49799.0,50107,89,844,20,68,n8
t50108,49803.0,50108,47,986,20,35,n3
t50109,49803.0,50109,70,753,40,65,n18
t50110,49803.0,50110,43,733,20,21,n19
t50111,49804.0,50111,53,991,30,85,n15
t50112,49805.0,50112,28,628,40,62,n17
t50113,49805.0,50113,98,470,30,86,n22
t50114,49806.0,50114,40,657,30,84,n10
t50115,49807.0,50115,50,209,10,86,n1
t50116,49807.0,50116,44,194,30,71,n3
t50117,49807.0,50117,31,356,40,94,n19
t50118,49808.0,50118,48,814,30,87,n3
t50119,49808.0,50119,73,726,10,88,n7
t50120,49809.0,50120,28,713,40,28,n10
t50121,49811.0,50121,76,656,40,68,n8
t50122,49811.0,50122,49,429,40,89,n8
t50123,49811.0,50123,32,742,10,40,n17
t50124,49812.0,50124,71,492,40,55,n6
t50125,49814.0,50125,10,307,20,36,n4
t50126,49815.0,50126,16,466,30,38,n23
t50127,49816.0,50127,81,552,10,56,n5
t50128,49816.0,50128,62,201,30,81,n6
t50129,49816.0,50129,51,634,10,85,n8
t50130,49816.0,50130,74,953,40,100,n13
t50131,49816.0,50131,77,988,40,52,n15
t50132,49817.0,50132,70,628,40,58,n23
t50133,49818.0,50133,11,723,20,28,n2
t50134,49819.0,50134,100,797,40,93,n2
t50135,49822.0,50135,37,288,30,48,n15
t50136,49822.0,50136,11,287,40,45,n20
t50137,49823.0,50137,66,664,40,34,n11
t50138,49824.0,50138,63,557,40,99,n20
t50139,49825.0,50139,91,339,10,22,n12
t50140,49828.0,50140,33,345,30,32,n8
t50141,49831.0,50141,34,224,20,76,n20
t50142,49833.0,50142,80,775,40,25,n0
t50143,49836.0,50143,48,590,20,90,n8
t50144,49837.0,50144,52,553,30,34,n2
t50145,49838.0,50145,50,896,40,54,n9
t50146,49838.0,50146,25,819,20,64,n22
t50147,49840.0,50147,85,500,30,62,n3
t50148,49840.0,50148,46,531,20,32,n18
t50149,49841.0,50149,18,366,40,29,n6
t50150,49842.0,50150,80,771,20,63,n6
t50151,49844.0,50151,85,297,20,100,n21
t50152,49844.0,50152,13,906,20,31,n23
t50153,49845.0,50153,97,762,40,58,n17
t50154,49845.0,50154,74,480,20,85,n17
t50155,49846.0,50155,17,152,40,98,n9
t50156,49846.0,50156,33,484,20,28,n20
t50157,49848.0,50157,52,817,30,55,n10
t50158,49850.0,50158,40,576,30,38,n24
t50159,49851.0,50159,16,320,30,63,n5
t50160,49852.0,50160,81,299,20,91,n2
t50161,49853.0,50161,78,151,40,69,n9
t50162,49854.0,50162,21,682,20,92,n14
t50163,49855.0,50163,58,559,40,79,n1
t50164,49857.0,50164,97,316,10,99,n15
t50165,49859.0,50165,12,161,30,88,n14
t50166,49859.0,50166,42,816,20,96,n17
t50167,49861.0,50167,93,165,10,42,n12
t50168,49865.0,50168,30,106,10,23,n9
t50169,49867.0,50169,20,640,30,85,n0
t50170,49867.0,50170,82,161,10,45,n12
t50171,49867.0,50171,70,425,40,28,n15
t50172,49868.0,50172,100,368,10,30,n15
t50173,49868.0,50173,68,317,40,59,n17
t50174,49869.0,50174,96,783,30,81,n0
t50175,49869.0,50175,81,806,30,66,n18
t50176,49869.0,50176,27,315,30,50,n22
t50177,49870.0,50177,74,776,40,100,n8
t50178,49872.0,50178,45,427,20,40,n4
t50179,49872.0,50179,76,488,30,24,n5
t50180,49872.0,50180,37,637,40,58,n12
t50181,49872.0,50181,32,466,20,86,n13
t50182,49874.0,50182,26,190,40,97,n14
t50183,49875.0,50183,79,990,20,79,n23
t50184,49875.0,50184,14,573,40,86,n23
t50185,49875.0,50185,51,821,30,32,n24
t50186,49876.0,50186,34,421,20,63,n3
t50187,49876.0,50187,14,325,40,83,n12
t50188,49876.0,50188,28,890,40,58,n20
t50189,49878.0,50189,91,250,10,39,n9
t50190,49878.0,50190,34,177,40,95,n9
t50191,49878.0,50191,66,772,10,37,n18
t50192,49879.0,50192,91,178,30,71,n4
t50193,49879.0,50193,20,608,30,60,n11
t50194,49880.0,50194,59,537,20,85,n6
t50195,49881.0,50195,24,851,30,100,n4
t50196,49881.0,50196,17,828,30,32,n16
t50197,49888.0,50197,28,780,20,99,n23
t50198,49892.0,50198,81,382,40,40,n22
t50199,49893.0,50199,81,947,30,21,n16
t50200,49893.0,50200,26,507,30,26,n22
t50201,49894.0,50201,48,726,30,75,n11
t50202,49895.0,50202,95,364,20,81,n9
t50203,49896.0,50203,60,807,40,45,n3
t50204,49896.0,50204,78,279,20,48,n4
t50205,49896.0,50205,52,516,30,55,n8
t50206,49896.0,50206,70,518,10,21,n9
t50207,49896.0,50207,47,628,30,80,n11
t50208,49896.0,50208,95,416,20,85,n14
t50209,49898.0,50209,18,118,20,41,n7
t50210,49898.0,50210,29,344,40,38,n21
t50211,49899.0,50211,47,823,40,63,n1
t50212,49900.0,50212,71,947,10,96,n5
t50213,49900.0,50213,85,784,40,90,n14
t50214,49901.0,50214,43,338,40,88,n22
t50215,49902.0,50215,44,798,10,76,n6
t50216,49903.0,50216,13,233,20,63,n10
t50217,49903.0,50217,29,472,20,54,n16
t50218,49903.0,50218,15,460,20,24,n19
t50219,49906.0,50219,69,350,40,34,n23
t50220,49906.0,50220,10,458,10,69,n24
t50221,49906.0,50221,40,474,10,53,n24
t50222,49907.0,50222,67,424,10,35,n22
t50223,49909.0,50223,28,686,10,27,n20
t50224,49910.0,50224,59,189,40,34,n9
t50225,49911.0,50225,41,351,40,25,n5
t50226,49912.0,50226,59,484,10,61,n19
t50227,49914.0,50227,28,450,40,35,n24
t50228,49915.0,50228,80,670,10,42,n19
t50229,49917.0,50229,96,403,30,69,n10
t50230,49917.0,50230,56,654,20,51,n18
t50231,49920.0,50231,73,454,30,84,n19
t50232,49921.0,50232,85,492,20,31,n7
t50233,49921.0,50233,43,152,30,76,n14
t50234,49921.0,50234,100,818,10,81,n20
t50235,49923.0,50235,26,807,30,44,n8
t50236,49928.0,50236,61,634,10,95,n3
t50237,49928.0,50237,40,392,20,67,n15
t50238,49929.0,50238,92,943,40,77,n7
t50239,49931.0,50239,41,868,40,74,n22
t50240,49932.0,50240,92,856,20,20,n0
t50241,49932.0,50241,69,244,30,43,n11
t50242,49932.0,50242,10,427,30,90,n12
t50243,49933.0,50243,59,413,20,21,n14
t50244,49933.0,50244,74,962,40,82,n17
t50245,49933.0,50245,65,933,40,35,n19
t50246,49934.0,50246,45,257,20,24,n1
t50247,49934.0,50247,15,682,40,34,n3
t50248,49934.0,50248,80,844,20,20,n16
t50249,49937.0,50249,45,740,40,74,n0
t50250,49938.0,50250,97,792,20,86,n13
t50251,49938.0,50251,23,668,30,33,n14
t50252,49938.0,50252,67,278,20,68,n19
t50253,49940.0,50253,96,420,20,91,n1
t50254,49940.0,50254,100,308,40,95,n17
t50255,49941.0,50255,72,873,20,93,n16
t50256,49942.0,50256,10,413,20,34,n4
t50257,49942.0,50257,85,977,30,68,n8
t50258,49943.0,50258,50,722,10,25,n9
t50259,49943.0,50259,63,912,20,65,n19
t50260,49947.0,50260,62,651,30,56,n4
t50261,49947.0,50261,14,154,20,79,n10
t50262,49948.0,50262,15,432,30,52,n6
t50263,49948.0,50263,92,730,10,64,n19
t50264,49949.0,50264,59,522,40,33,n12
t50265,49949.0,50265,17,255,30,54,n20
t50266,49950.0,50266,80,980,20,66,n0
t50267,49950.0,50267,47,260,40,23,n2
t50268,49950.0,50268,16,304,30,45,n21
t50269,49951.0,50269,88,533,20,62,n15
t50270,49951.0,50270,78,931,20,90,n16
t50271,49951.0,50271,53,652,20,85,n16
t50272,49952.0,50272,65,321,10,37,n21
t50273,49953.0,50273,55,607,30,84,n5
t50274,49954.0,50274,68,764,40,25,n12
t50275,49954.0,50275,48,517,20,38,n14
t50276,49955.0,50276,20,267,40,22,n11
t50277,49957.0,50277,42,294,10,89,n14
t50278,49957.0,50278,69,964,40,88,n21
t50279,49958.0,50279,26,727,20,24,n4
t50280,49958.0,50280,58,679,30,71,n21
t50281,49961.0,50281,99,366,20,82,n13
t50282,49962.0,50282,11,900,10,83,n24
t50283,49963.0,50283,58,562,10,88,n7
t50284,49964.0,50284,60,289,40,85,n2
t50285,49965.0,50285,10,729,30,77,n0
t50286,49965.0,50286,46,465,30,25,n5
t50287,49967.0,50287,39,328,20,100,n21
t50288,49967.0,50288,99,804,40,33,n22
t50289,49968.0,50289,21,520,20,31,n19
t50290,49970.0,50290,93,700,30,32,n1
t50291,49970.0,50291,34,134,30,21,n23
t50292,49971.0,50292,43,275,20,35,n3
t50293,49971.0,50293,19,863,40,65,n11
t50294,49971.0,50294,42,677,20,66,n18
t50295,49972.0,50295,59,845,30,37,n4
t50296,49972.0,50296,99,126,20,79,n9
t50297,49972.0,50297,73,351,10,56,n16
t50298,49973.0,50298,52,122,20,54,n2
t50299,49973.0,50299,38,172,40,50,n18
t50300,49974.0,50300,35,517,40,51,n12
t50301,49975.0,50301,31,695,20,64,n20
t50302,49975.0,50302,78,407,40,78,n24
t50303,49977.0,50303,71,756,40,53,n14
t50304,49977.0,50304,37,468,40,96,n23
t50305,49979.0,50305,66,261,40,95,n0
t50306,49981.0,50306,34,512,10,47,n7
t50307,49982.0,50307,86,800,40,98,n3
t50308,49984.0,50308,59,355,20,50,n7
t50309,49986.0,50309,58,870,10,71,n19
t50310,49987.0,50310,38,900,10,27,n9
t50311,49988.0,50311,44,746,20,49,n14
t50312,49989.0,50312,51,269,10,69,n6
t50313,49989.0,50313,49,755,40,22,n9
t50314,49990.0,50314,86,798,40,66,n1
t50315,49990.0,50315,50,660,10,83,n10
t50316,49990.0,50316,27,119,10,54,n11
t50317,49992.0,50317,65,762,20,74,n3
t50318,49994.0,50318,100,683,10,73,n14
t50319,49995.0,50319,31,463,40,52,n3
t50320,49995.0,50320,60,545,10,95,n22
t50321,49996.0,50321,17,862,40,25,n1
t50322,49997.0,50322,14,704,30,56,n23
t50323,49998.0,50323,11,391,20,28,n4
t50324,49999.0,50324,56,441,20,40,n2
t50325,49999.0,50325,25,147,20,70,n2
t50326,50000.0,50326,87,455,10,85,n5
t50327,50000.0,50327,76,271,10,36,n6
t50328,50000.0,50328,100,472,10,32,n16
t50329,50000.0,50329,88,419,40,92,n19
t50330,50001.0,50330,62,703,10,58,n12
t50331,50001.0,50331,45,750,40,49,n18
t50332,50002.0,50332,57,744,20,33,n18
t50333,50004.0,50333,93,145,40,83,n8
t50334,50005.0,50334,64,527,30,21,n5
t50335,50005.0,50335,88,209,10,93,n10
t50336,50005.0,50336,58,715,30,71,n20
t50337,50007.0,50337,12,712,40,48,n2
t50338,50007.0,50338,71,166,10,32,n3
t50339,50007.0,50339,88,937,10,57,n22
t50340,50008.0,50340,67,414,30,92,n13
t50341,50009.0,50341,10,822,10,59,n1
t50342,50009.0,50342,69,444,40,62,n12
t50343,50009.0,50343,46,703,30,36,n13
t50344,50010.0,50344,35,324,20,83,n17
t50345,50011.0,50345,36,992,30,66,n5
t50346,50011.0,50346,57,720,30,25,n5
t50347,50011.0,50347,97,887,10,50,n8
t50348,50011.0,50348,56,563,30,29,n9
t50349,50012.0,50349,60,871,10,24,n16
t50350,50015.0,50350,40,694,30,86,n21
t50351,50015.0,50351,79,642,40,92,n24
t50352,50016.0,50352,28,407,40,92,n4
t50353,50019.0,50353,65,134,30,38,n14
t50354,50021.0,50354,65,938,20,36,n4
t50355,50021.0,50355,97,395,30,58,n17
t50356,50022.0,50356,71,306,20,61,n10
t50357,50023.0,50357,79,141,30,33,n5
t50358,50024.0,50358,22,883,20,60,n8
t50359,50025.0,50359,15,917,10,49,n4
t50360,50026.0,50360,65,441,10,64,n1
t50361,50026.0,50361,16,380,30,85,n2
t50362,50026.0,50362,83,660,40,83,n9
t50363,50028.0,50363,92,973,20,86,n20
t50364,50030.0,50364,84,710,20,33,n4
t50365,50030.0,50365,34,773,30,52,n7
t50366,50031.0,50366,16,207,20,63,n12
t50367,50032.0,50367,83,317,40,37,n7
t50368,50032.0,50368,85,298,30,76,n14
t50369,50033.0,50369,20,671,10,41,n6
t50370,50033.0,50370,24,407,40,94,n16
t50371,50034.0,50371,93,917,10,36,n5
t50372,50037.0,50372,45,401,40,65,n9
t50373,50037.0,50373,64,641,30,38,n15
t50374,50039.0,50374,74,967,40,93,n2
t50375,50041.0,50375,19,973,40,22,n13
t50376,50042.0,50376,55,460,20,89,n12
t50377,50043.0,50377,63,918,40,73,n0
t50378,50043.0,50378,54,488,10,78,n7
t50379,50043.0,50379,59,685,10,76,n10
t50380,50044.0,50380,100,253,40,57,n17
t50381,50047.0,50381,84,857,10,99,n15
t50382,50047.0,50382,69,945,30,31,n22
t50383,50048.0,50383,73,571,30,47,n5
t50384,50048.0,50384,52,653,20,64,n21
t50385,50049.0,50385,51,206,10,79,n17
t50386,50052.0,50386,57,369,20,31,n1
t50387,50053.0,50387,38,285,40,39,n22
t50388,50053.0,50388,13,506,40,65,n24
t50389,50054.0,50389,61,728,40,33,n18
t50390,50054.0,50390,52,894,10,23,n19
t50391,50056.0,50391,46,997,10,81,n2
t50392,50057.0,50392,93,348,20,41,n19
t50393,50058.0,50393,60,246,10,86,n15
t50394,50058.0,50394,76,558,30,41,n18
t50395,50059.0,50395,14,240,30,86,n11
t50396,50059.0,50396,12,299,10,29,n18
t50397,50061.0,50397,15,315,20,52,n6
t50398,50062.0,50398,40,591,40,86,n10
t50399,50062.0,50399,49,826,30,93,n20
t50400,50063.0,50400,73,444,40,21,n2
t50401,50064.0,50401,13,798,40,56,n8
t50402,50064.0,50402,85,699,40,63,n13
t50403,50064.0,50403,80,817,40,66,n14
t50404,50067.0,50404,77,564,10,98,n21
t50405,50067.0,50405,13,919,10,82,n23
t50406,50068.0,50406,92,673,40,57,n7
t50407,50071.0,50407,37,448,40,63,n21
t50408,50073.0,50408,64,986,30,83,n8
t50409,50075.0,50409,20,699,40,49,n17
t50410,50075.0,50410,16,720,20,21,n23
t50411,50077.0,50411,82,174,30,58,n0
t50412,50077.0,50412,80,545,10,54,n21
t50413,50078.0,50413,15,209,10,88,n22
t50414,50082.0,50414,15,178,10,88,n6
t50415,50084.0,50415,11,191,40,71,n8
t50416,50084.0,50416,14,769,20,98,n13
t50417,50085.0,50417,71,171,10,76,n11
t50418,50086.0,50418,24,597,10,65,n3
t50419,50086.0,50419,23,397,10,35,n18
t50420,50087.0,50420,74,999,20,45,n3
t50421,50087.0,50421,74,883,30,67,n22
t50422,50088.0,50422,60,322,30,60,n24
t50423,50089.0,50423,47,233,10,24,n19
t50424,50089.0,50424,73,294,10,55,n24
t50425,50090.0,50425,88,656,30,82,n24
t50426,50091.0,50426,40,606,10,34,n4
t50427,50092.0,50427,97,268,10,22,n20
t50428,50095.0,50428,50,437,40,38,n10
t50429,50095.0,50429,64,520,30,75,n24
t50430,50096.0,50430,37,952,20,42,n12
t50431,50097.0,50431,41,192,20,47,n9
t50432,50098.0,50432,15,977,20,58,n9
t50433,50100.0,50433,18,777,40,74,n7
t50434,50100.0,50434,95,414,30,73,n22
t50435,50104.0,50435,23,162,40,82,n19
t50436,50105.0,50436,65,569,20,64,n9
t50437,50105.0,50437,81,678,30,74,n18
t50438,50106.0,50438,70,121,10,41,n24
t50439,50107.0,50439,68,775,20,94,n1
t50440,50108.0,50440,100,599,30,74,n16
t50441,50109.0,50441,31,670,30,60,n13
t50442,50110.0,50442,66,302,40,85,n23
t50443,50111.0,50443,40,736,20,36,n12
t50444,50112.0,50444,99,808,20,68,n15
t50445,50113.0,50445,86,214,40,65,n3
t50446,50115.0,50446,80,534,10,61,n13
t50447,50115.0,50447,73,800,30,71,n22
t50448,50116.0,50448,81,443,40,72,n10
t50449,50117.0,50449,96,986,20,74,n9
t50450,50117.0,50450,49,760,30,79,n11
t50451,50117.0,50451,97,609,30,89,n19
t50452,50118.0,50452,71,435,10,23,n14
t50453,50120.0,50453,98,123,30,67,n0
t50454,50121.0,50454,44,117,30,42,n8
t50455,50122.0,50455,80,595,40,72,n3
t50456,50122.0,50456,96,144,40,40,n17
t50457,50126.0,50457,78,338,30,35,n1
t50458,50127.0,50458,96,424,10,40,n15
t50459,50129.0,50459,49,506,20,28,n11
t50460,50129.0,50460,39,318,40,82,n12
t50461,50132.0,50461,20,698,30,21,n5
t50462,50133.0,50462,12,506,20,53,n18
t50463,50135.0,50463,11,896,10,32,n7
t50464,50135.0,50464,38,388,10,83,n10
t50465,50135.0,50465,75,227,10,25,n11
t50466,50136.0,50466,40,784,30,39,n5
t50467,50136.0,50467,31,203,40,63,n17
t50468,50136.0,50468,38,105,10,74,n18
t50469,50138.0,50469,83,495,10,40,n2
t50470,50138.0,50470,52,422,40,70,n9
t50471,50138.0,50471,30,263,10,90,n13
t50472,50139.0,50472,11,762,20,53,n9
t50473,50140.0,50473,31,662,30,24,n22
t50474,50141.0,50474,30,127,40,93,n2
t50475,50142.0,50475,82,401,40,77,n3
t50476,50146.0,50476,63,877,10,54,n2
t50477,50146.0,50477,16,466,20,48,n7
t50478,50147.0,50478,96,242,40,77,n17
t50479,50147.0,50479,43,735,40,45,n18
t50480,50151.0,50480,72,465,10,56,n14
t50481,50154.0,50481,44,628,20,50,n15
t50482,50157.0,50482,62,953,20,81,n0
t50483,50157.0,50483,36,259,30,45,n7
t50484,50157.0,50484,87,268,30,57,n9
t50485,50157.0,50485,39,198,30,100,n17
t50486,50158.0,50486,69,665,40,93,n23
t50487,50162.0,50487,29,937,40,97,n13
t50488,50163.0,50488,44,238,40,41,n7
t50489,50163.0,50489,95,860,10,56,n13
t50490,50163.0,50490,21,160,20,82,n16
t50491,50164.0,50491,25,959,20,84,n2
t50492,50164.0,50492,12,541,20,77,n21
t50493,50167.0,50493,28,503,20,56,n13
t50494,50167.0,50494,16,991,30,60,n23
t50495,50168.0,50495,43,636,10,85,n11
t50496,50169.0,50496,69,615,40,66,n3
t50497,50169.0,50497,55,633,10,37,n4
t50498,50170.0,50498,75,181,40,41,n5
t50499,50170.0,50499,31,992,20,24,n7
t50500,50170.0,50500,94,981,20,66,n11
t50501,50171.0,50501,65,707,40,82,n1
t50502,50171.0,50502,69,717,20,26,n14
t50503,50171.0,50503,79,850,40,30,n18
t50504,50172.0,50504,29,136,40,26,n6
t50505,50173.0,50505,66,199,10,53,n1
t50506,50173.0,50506,40,114,10,86,n19
t50507,50173.0,50507,96,921,40,30,n20
t50508,50173.0,50508,60,866,20,29,n22
t50509,50175.0,50509,96,646,40,54,n22
