TaskName,GenerationTime,TaskID,TaskSize,CyclesPerBit,TransBitRate,DDL,SrcName
t57562,57741.0,57562,26,613,30,29,n97
t57563,57742.0,57563,78,247,10,88,n55
t57564,57744.0,57564,45,950,10,97,n46
t57565,57744.0,57565,12,389,20,48,n56
t57566,57745.0,57566,56,127,40,78,n44
t57567,57747.0,57567,94,331,20,72,n20
t57568,57748.0,57568,50,941,10,81,n52
t57569,57748.0,57569,32,299,30,88,n77
t57570,57750.0,57570,40,125,40,41,n3
t57571,57751.0,57571,90,376,10,36,n14
t57572,57751.0,57572,84,131,40,88,n58
t57573,57753.0,57573,39,895,20,45,n65
t57574,57754.0,57574,35,405,20,24,n98
t57575,57758.0,57575,80,403,20,74,n32
t57576,57759.0,57576,88,532,20,57,n63
t57577,57760.0,57577,42,691,20,74,n74
t57578,57761.0,57578,92,302,40,31,n13
t57579,57761.0,57579,37,879,10,37,n51
t57580,57761.0,57580,62,532,20,51,n70
t57581,57763.0,57581,33,345,30,33,n18
t57582,57763.0,57582,35,782,20,35,n77
t57583,57765.0,57583,18,766,30,52,n1
t57584,57767.0,57584,13,982,10,74,n25
t57585,57767.0,57585,69,507,40,80,n55
t57586,57767.0,57586,93,579,10,68,n62
t57587,57768.0,57587,70,480,30,68,n68
t57588,57769.0,57588,96,706,30,88,n82
t57589,57770.0,57589,69,400,20,79,n23
t57590,57770.0,57590,57,368,10,82,n47
t57591,57772.0,57591,81,115,40,66,n84
t57592,57774.0,57592,39,587,40,65,n15
t57593,57774.0,57593,55,545,10,92,n37
t57594,57778.0,57594,58,643,20,84,n84
t57595,57780.0,57595,35,526,30,56,n15
t57596,57780.0,57596,98,943,20,26,n48
t57597,57780.0,57597,43,890,20,79,n94
t57598,57784.0,57598,24,231,20,98,n0
t57599,57785.0,57599,86,427,40,97,n75
t57600,57786.0,57600,31,895,20,48,n7
t57601,57786.0,57601,10,611,30,26,n54
t57602,57786.0,57602,30,652,40,50,n63
t57603,57786.0,57603,34,888,20,81,n84
t57604,57786.0,57604,37,418,10,90,n89
t57605,57788.0,57605,35,224,10,35,n2
t57606,57789.0,57606,33,127,30,87,n76
t57607,57790.0,57607,52,875,30,82,n95
t57608,57791.0,57608,13,521,20,50,n63
t57609,57792.0,57609,49,585,40,73,n19
t57610,57793.0,57610,24,600,30,82,n86
t57611,57795.0,57611,87,327,20,41,n11
t57612,57796.0,57612,70,920,30,35,n23
t57613,57796.0,57613,75,555,20,77,n53
t57614,57797.0,57614,28,123,40,37,n90
t57615,57799.0,57615,59,369,30,56,n9
t57616,57800.0,57616,60,780,20,61,n13
t57617,57803.0,57617,94,180,20,65,n20
t57618,57805.0,57618,89,436,30,82,n50
t57619,57805.0,57619,52,971,30,21,n68
t57620,57806.0,57620,97,371,40,69,n40
t57621,57807.0,57621,79,795,40,34,n88
t57622,57808.0,57622,100,834,10,94,n17
t57623,57811.0,57623,13,644,30,49,n60
t57624,57812.0,57624,40,357,30,31,n45
t57625,57814.0,57625,16,859,10,71,n92
t57626,57816.0,57626,19,751,20,27,n44
t57627,57816.0,57627,57,730,30,68,n89
t57628,57818.0,57628,54,993,40,30,n78
t57629,57818.0,57629,78,109,40,83,n92
t57630,57821.0,57630,17,180,20,77,n0
t57631,57821.0,57631,64,344,10,36,n31
t57632,57822.0,57632,70,127,40,88,n1
t57633,57822.0,57633,62,252,20,45,n48
t57634,57823.0,57634,92,583,20,62,n60
t57635,57824.0,57635,71,541,40,77,n55
t57636,57826.0,57636,95,723,40,40,n35
t57637,57827.0,57637,79,239,40,39,n0
t57638,57827.0,57638,96,930,30,26,n54
t57639,57827.0,57639,48,686,30,88,n98
t57640,57828.0,57640,72,720,10,73,n6
t57641,57829.0,57641,80,834,30,55,n4
t57642,57830.0,57642,29,314,20,36,n67
t57643,57831.0,57643,26,885,40,100,n37
t57644,57832.0,57644,33,831,20,46,n18
t57645,57832.0,57645,94,436,40,39,n85
t57646,57832.0,57646,24,875,20,85,n95
t57647,57833.0,57647,63,403,40,97,n62
t57648,57834.0,57648,94,408,20,35,n30
t57649,57836.0,57649,47,998,40,82,n14
t57650,57837.0,57650,99,325,40,52,n33
t57651,57837.0,57651,33,606,40,40,n34
t57652,57838.0,57652,95,294,20,29,n44
t57653,57840.0,57653,55,533,30,68,n94
t57654,57841.0,57654,80,701,10,53,n25
t57655,57846.0,57655,63,661,10,20,n31
t57656,57847.0,57656,72,973,40,67,n1
t57657,57847.0,57657,43,561,10,51,n79
t57658,57848.0,57658,41,542,20,83,n16
t57659,57848.0,57659,25,575,20,59,n45
t57660,57849.0,57660,95,379,10,78,n36
t57661,57850.0,57661,50,482,30,51,n2
t57662,57852.0,57662,58,314,40,98,n20
t57663,57853.0,57663,10,860,20,89,n83
t57664,57855.0,57664,100,469,10,81,n94
t57665,57856.0,57665,81,763,40,36,n50
t57666,57856.0,57666,79,943,20,67,n99
t57667,57861.0,57667,41,742,40,51,n44
t57668,57862.0,57668,26,461,20,98,n45
t57669,57863.0,57669,60,872,20,81,n98
t57670,57866.0,57670,75,526,20,28,n44
t57671,57866.0,57671,24,345,10,71,n84
t57672,57867.0,57672,15,854,20,62,n10
t57673,57867.0,57673,31,852,20,39,n22
t57674,57867.0,57674,26,225,30,46,n71
t57675,57869.0,57675,38,947,30,89,n20
t57676,57869.0,57676,22,518,20,89,n89
t57677,57870.0,57677,84,269,30,36,n32
t57678,57870.0,57678,55,728,30,81,n64
t57679,57871.0,57679,83,935,30,32,n85
t57680,57872.0,57680,66,670,30,30,n7
t57681,57872.0,57681,40,556,10,70,n8
t57682,57872.0,57682,42,573,20,91,n69
t57683,57873.0,57683,79,578,10,41,n33
t57684,57874.0,57684,16,793,40,59,n17
t57685,57874.0,57685,19,809,30,39,n40
t57686,57875.0,57686,49,221,20,20,n13
t57687,57876.0,57687,77,714,20,65,n64
t57688,57876.0,57688,49,574,30,76,n88
t57689,57877.0,57689,92,682,40,78,n46
t57690,57879.0,57690,47,601,10,32,n51
t57691,57879.0,57691,83,993,10,36,n66
t57692,57879.0,57692,18,474,40,50,n70
t57693,57879.0,57693,48,592,30,64,n90
t57694,57880.0,57694,38,116,30,99,n16
t57695,57880.0,57695,73,588,10,51,n36
t57696,57880.0,57696,95,531,40,88,n65
t57697,57881.0,57697,63,610,10,65,n1
t57698,57881.0,57698,97,917,30,35,n49
t57699,57883.0,57699,89,528,30,73,n10
t57700,57883.0,57700,61,539,10,92,n68
t57701,57885.0,57701,33,666,40,84,n21
t57702,57886.0,57702,62,928,10,66,n33
t57703,57886.0,57703,45,327,10,34,n95
t57704,57888.0,57704,51,463,10,49,n21
t57705,57888.0,57705,85,503,20,37,n28
t57706,57888.0,57706,81,537,10,94,n61
t57707,57888.0,57707,31,634,20,90,n80
t57708,57888.0,57708,31,329,20,83,n98
t57709,57889.0,57709,85,871,40,56,n73
t57710,57891.0,57710,57,450,20,92,n70
t57711,57893.0,57711,49,297,40,93,n35
t57712,57893.0,57712,61,997,10,23,n39
t57713,57893.0,57713,26,983,20,33,n64
t57714,57894.0,57714,76,652,10,99,n40
t57715,57894.0,57715,48,613,30,83,n54
t57716,57895.0,57716,18,770,30,72,n35
t57717,57895.0,57717,70,315,20,43,n54
t57718,57895.0,57718,67,814,20,59,n81
t57719,57895.0,57719,90,636,20,48,n87
t57720,57896.0,57720,45,661,20,40,n9
t57721,57896.0,57721,17,456,20,29,n32
t57722,57902.0,57722,54,836,30,75,n22
t57723,57904.0,57723,23,345,40,33,n41
t57724,57904.0,57724,82,920,20,100,n95
t57725,57905.0,57725,88,738,10,88,n14
t57726,57907.0,57726,81,369,30,55,n37
t57727,57907.0,57727,23,328,30,27,n49
t57728,57909.0,57728,87,495,40,25,n39
t57729,57910.0,57729,66,886,40,24,n2
t57730,57910.0,57730,56,148,10,45,n23
t57731,57914.0,57731,90,976,10,29,n90
t57732,57915.0,57732,78,556,30,37,n70
t57733,57916.0,57733,81,247,30,92,n30
t57734,57916.0,57734,97,678,30,68,n35
t57735,57917.0,57735,44,908,10,88,n51
t57736,57917.0,57736,57,523,10,37,n70
t57737,57920.0,57737,71,386,40,52,n23
t57738,57920.0,57738,100,884,30,27,n41
t57739,57920.0,57739,58,686,10,54,n54
t57740,57921.0,57740,11,305,40,24,n34
t57741,57921.0,57741,67,979,10,63,n55
t57742,57922.0,57742,22,359,20,42,n4
t57743,57923.0,57743,89,907,20,64,n27
t57744,57923.0,57744,82,836,30,84,n28
t57745,57923.0,57745,26,481,10,42,n44
t57746,57923.0,57746,39,148,30,59,n83
t57747,57924.0,57747,17,433,10,86,n33
t57748,57924.0,57748,74,354,10,38,n94
t57749,57926.0,57749,17,945,30,74,n77
t57750,57927.0,57750,86,457,20,92,n54
t57751,57927.0,57751,86,354,10,70,n90
t57752,57929.0,57752,64,611,10,75,n10
t57753,57930.0,57753,46,766,30,37,n33
t57754,57931.0,57754,25,131,10,49,n24
t57755,57931.0,57755,31,528,10,54,n76
t57756,57931.0,57756,61,295,20,33,n81
t57757,57932.0,57757,63,535,20,63,n0
t57758,57932.0,57758,48,621,10,62,n38
t57759,57933.0,57759,48,718,40,64,n64
t57760,57934.0,57760,88,317,40,21,n71
t57761,57935.0,57761,95,469,30,62,n0
t57762,57935.0,57762,12,501,10,35,n12
t57763,57936.0,57763,64,985,40,46,n79
t57764,57937.0,57764,40,716,30,92,n13
t57765,57938.0,57765,13,578,20,35,n26
t57766,57938.0,57766,16,362,10,85,n43
t57767,57938.0,57767,33,284,40,70,n62
t57768,57939.0,57768,15,897,30,41,n21
t57769,57940.0,57769,91,600,20,90,n20
t57770,57943.0,57770,25,705,40,55,n56
t57771,57948.0,57771,15,243,30,21,n76
t57772,57949.0,57772,29,849,30,98,n2
t57773,57950.0,57773,72,772,10,24,n21
t57774,57950.0,57774,14,147,30,43,n98
t57775,57952.0,57775,77,230,30,84,n84
t57776,57955.0,57776,43,837,10,36,n14
t57777,57955.0,57777,96,176,30,71,n33
t57778,57958.0,57778,44,395,30,31,n91
t57779,57961.0,57779,19,226,40,61,n4
t57780,57962.0,57780,15,663,40,59,n70
t57781,57963.0,57781,50,757,10,90,n61
t57782,57964.0,57782,50,344,30,45,n59
t57783,57964.0,57783,28,448,30,85,n68
t57784,57964.0,57784,82,387,40,53,n92
t57785,57966.0,57785,42,895,30,74,n45
t57786,57966.0,57786,94,719,30,34,n92
t57787,57967.0,57787,80,722,10,40,n42
t57788,57968.0,57788,15,979,30,67,n5
t57789,57968.0,57789,11,793,10,81,n51
t57790,57968.0,57790,78,156,20,61,n96
t57791,57969.0,57791,12,254,10,47,n26
t57792,57969.0,57792,39,497,30,91,n59
t57793,57970.0,57793,19,772,10,26,n15
t57794,57970.0,57794,53,428,30,53,n76
t57795,57971.0,57795,57,466,20,55,n7
t57796,57974.0,57796,76,187,30,74,n41
t57797,57974.0,57797,53,974,30,89,n79
t57798,57977.0,57798,14,728,20,90,n14
t57799,57980.0,57799,36,523,20,82,n76
t57800,57981.0,57800,89,225,40,97,n49
t57801,57983.0,57801,63,109,20,49,n48
t57802,57984.0,57802,11,698,40,86,n4
t57803,57984.0,57803,23,671,40,67,n70
t57804,57986.0,57804,35,233,30,61,n13
t57805,57987.0,57805,71,852,40,25,n79
t57806,57989.0,57806,81,207,10,21,n28
t57807,57990.0,57807,64,559,10,63,n17
t57808,57991.0,57808,19,218,30,92,n1
t57809,57991.0,57809,53,448,20,59,n72
t57810,57991.0,57810,40,267,20,97,n80
t57811,57992.0,57811,70,664,30,85,n66
t57812,57995.0,57812,80,478,40,40,n13
t57813,57996.0,57813,77,271,10,44,n7
t57814,57996.0,57814,21,262,40,46,n60
t57815,57996.0,57815,62,834,40,56,n90
t57816,57997.0,57816,93,725,30,85,n5
t57817,57998.0,57817,41,178,10,90,n17
t57818,57999.0,57818,89,113,10,77,n44
t57819,57999.0,57819,98,241,40,46,n45
t57820,57999.0,57820,44,531,30,25,n46
t57821,58001.0,57821,82,451,20,66,n76
t57822,58001.0,57822,57,139,20,77,n99
t57823,58004.0,57823,27,907,20,20,n25
t57824,58005.0,57824,29,306,30,29,n34
t57825,58005.0,57825,59,603,10,60,n97
t57826,58006.0,57826,23,458,20,23,n6
t57827,58006.0,57827,91,951,20,22,n6
t57828,58006.0,57828,37,788,10,73,n34
t57829,58009.0,57829,60,366,20,24,n16
t57830,58009.0,57830,54,286,20,75,n52
t57831,58010.0,57831,65,115,40,33,n57
t57832,58013.0,57832,13,908,30,57,n7
t57833,58013.0,57833,59,681,20,74,n75
t57834,58014.0,57834,87,656,40,88,n26
t57835,58014.0,57835,13,722,30,98,n56
t57836,58014.0,57836,47,375,30,83,n71
t57837,58014.0,57837,98,651,40,35,n78
t57838,58015.0,57838,80,323,20,31,n86
t57839,58017.0,57839,44,132,20,97,n77
t57840,58021.0,57840,13,612,20,49,n23
t57841,58022.0,57841,41,242,20,79,n3
t57842,58022.0,57842,42,796,20,55,n89
t57843,58023.0,57843,98,781,20,22,n65
t57844,58024.0,57844,30,767,20,77,n77
t57845,58025.0,57845,43,630,20,81,n6
t57846,58025.0,57846,27,419,20,20,n67
t57847,58029.0,57847,13,607,30,68,n8
t57848,58030.0,57848,39,418,20,42,n57
t57849,58030.0,57849,51,646,30,80,n88
t57850,58033.0,57850,26,524,20,47,n6
t57851,58033.0,57851,42,684,40,56,n84
t57852,58036.0,57852,98,716,10,84,n57
t57853,58038.0,57853,57,505,10,99,n25
t57854,58039.0,57854,27,125,40,56,n95
t57855,58039.0,57855,96,742,40,80,n97
t57856,58040.0,57856,20,942,10,33,n28
t57857,58040.0,57857,89,250,40,74,n57
t57858,58041.0,57858,99,909,10,46,n15
t57859,58041.0,57859,15,220,20,39,n35
t57860,58042.0,57860,20,743,40,45,n53
t57861,58044.0,57861,34,192,40,37,n1
t57862,58045.0,57862,100,510,20,68,n98
t57863,58047.0,57863,78,680,40,61,n95
t57864,58048.0,57864,53,728,40,59,n45
t57865,58048.0,57865,94,552,20,45,n64
t57866,58049.0,57866,60,157,20,51,n26
t57867,58049.0,57867,52,459,30,84,n86
t57868,58051.0,57868,70,582,30,92,n44
t57869,58052.0,57869,53,128,10,45,n16
t57870,58052.0,57870,67,890,40,61,n20
t57871,58053.0,57871,12,450,10,82,n16
t57872,58054.0,57872,92,771,40,99,n5
t57873,58055.0,57873,22,289,10,32,n0
t57874,58055.0,57874,81,158,30,36,n93
t57875,58056.0,57875,97,528,30,89,n37
t57876,58056.0,57876,100,936,10,98,n50
t57877,58057.0,57877,17,196,40,79,n39
t57878,58057.0,57878,63,471,40,29,n46
t57879,58059.0,57879,66,571,20,99,n68
t57880,58060.0,57880,23,985,30,99,n6
t57881,58060.0,57881,81,352,10,46,n34
t57882,58061.0,57882,69,309,40,49,n84
t57883,58062.0,57883,23,265,40,26,n14
t57884,58062.0,57884,69,390,20,99,n32
t57885,58062.0,57885,55,739,20,88,n97
t57886,58063.0,57886,28,950,20,75,n98
t57887,58064.0,57887,36,900,40,49,n70
t57888,58065.0,57888,76,617,20,100,n14
t57889,58065.0,57889,31,367,40,53,n89
t57890,58066.0,57890,95,357,20,34,n14
t57891,58066.0,57891,51,326,40,75,n73
t57892,58068.0,57892,32,145,30,22,n15
t57893,58068.0,57893,38,103,30,22,n28
t57894,58069.0,57894,45,430,20,71,n63
t57895,58072.0,57895,26,613,10,57,n97
t57896,58073.0,57896,24,560,20,75,n57
t57897,58074.0,57897,18,822,30,32,n48
t57898,58075.0,57898,11,250,40,39,n11
t57899,58075.0,57899,79,978,40,98,n99
t57900,58078.0,57900,71,283,20,35,n78
t57901,58078.0,57901,51,547,20,51,n84
t57902,58078.0,57902,81,255,40,75,n94
t57903,58078.0,57903,69,318,40,64,n99
t57904,58079.0,57904,81,531,30,39,n33
t57905,58080.0,57905,100,879,10,65,n87
t57906,58081.0,57906,59,742,10,77,n17
t57907,58083.0,57907,62,376,40,98,n65
t57908,58084.0,57908,33,704,20,95,n61
t57909,58084.0,57909,94,895,10,46,n73
t57910,58085.0,57910,47,733,30,21,n30
t57911,58086.0,57911,80,285,30,87,n6
t57912,58086.0,57912,81,610,40,64,n7
t57913,58086.0,57913,22,600,40,41,n30
t57914,58090.0,57914,38,961,30,92,n68
t57915,58091.0,57915,45,332,40,73,n5
t57916,58091.0,57916,20,633,30,99,n98
t57917,58092.0,57917,15,622,30,21,n4
t57918,58092.0,57918,63,924,10,27,n52
t57919,58092.0,57919,98,891,20,82,n60
t57920,58093.0,57920,79,764,10,92,n64
t57921,58095.0,57921,96,849,30,63,n36
t57922,58095.0,57922,73,965,20,77,n59
t57923,58099.0,57923,56,520,30,61,n33
t57924,58103.0,57924,25,286,10,88,n16
t57925,58103.0,57925,32,839,40,72,n40
t57926,58104.0,57926,89,624,40,64,n16
t57927,58106.0,57927,18,466,40,89,n16
t57928,58106.0,57928,96,979,10,93,n30
t57929,58106.0,57929,36,278,10,36,n55
t57930,58107.0,57930,83,107,20,51,n53
t57931,58108.0,57931,12,398,30,32,n93
t57932,58115.0,57932,96,551,10,23,n68
t57933,58116.0,57933,90,131,10,43,n48
t57934,58116.0,57934,37,822,30,60,n49
t57935,58119.0,57935,11,809,10,49,n7
t57936,58119.0,57936,92,498,30,93,n82
t57937,58124.0,57937,37,674,20,63,n26
t57938,58124.0,57938,11,100,10,20,n99
t57939,58125.0,57939,19,990,20,44,n14
t57940,58126.0,57940,66,353,10,63,n6
t57941,58128.0,57941,57,117,10,26,n66
t57942,58130.0,57942,41,291,30,37,n72
t57943,58131.0,57943,80,696,40,36,n30
t57944,58131.0,57944,90,615,20,81,n97
t57945,58133.0,57945,62,134,40,93,n19
t57946,58133.0,57946,43,798,30,23,n68
t57947,58134.0,57947,58,602,30,88,n43
t57948,58135.0,57948,72,413,30,82,n17
t57949,58135.0,57949,86,627,10,53,n62
t57950,58136.0,57950,55,176,10,27,n61
t57951,58137.0,57951,87,991,40,30,n25
t57952,58139.0,57952,51,424,20,28,n98
t57953,58140.0,57953,39,390,30,94,n57
t57954,58140.0,57954,63,532,20,64,n63
t57955,58142.0,57955,29,709,40,64,n43
t57956,58142.0,57956,85,257,30,54,n86
t57957,58145.0,57957,40,773,20,68,n5
t57958,58145.0,57958,80,693,10,93,n46
t57959,58145.0,57959,48,882,10,84,n64
t57960,58145.0,57960,20,809,10,54,n87
t57961,58146.0,57961,14,374,10,39,n80
t57962,58147.0,57962,26,102,30,43,n3
t57963,58147.0,57963,62,884,10,100,n37
t57964,58148.0,57964,81,524,20,94,n81
t57965,58151.0,57965,77,241,30,86,n30
t57966,58151.0,57966,37,419,20,58,n66
t57967,58153.0,57967,17,279,30,22,n18
t57968,58155.0,57968,70,447,10,81,n28
t57969,58155.0,57969,94,745,10,93,n89
t57970,58155.0,57970,68,730,30,89,n90
t57971,58157.0,57971,39,685,20,80,n33
t57972,58158.0,57972,10,415,20,56,n88
t57973,58161.0,57973,40,942,40,44,n16
t57974,58162.0,57974,19,960,30,49,n71
t57975,58164.0,57975,27,291,10,96,n57
t57976,58165.0,57976,22,867,30,70,n71
t57977,58166.0,57977,55,290,10,89,n93
t57978,58167.0,57978,51,564,20,42,n40
t57979,58167.0,57979,77,970,10,87,n49
t57980,58168.0,57980,44,728,30,30,n82
t57981,58171.0,57981,58,681,10,55,n59
t57982,58172.0,57982,82,216,30,75,n50
t57983,58173.0,57983,75,720,10,71,n13
t57984,58174.0,57984,67,914,10,78,n18
t57985,58174.0,57985,62,940,30,87,n57
t57986,58175.0,57986,58,853,10,87,n35
t57987,58175.0,57987,62,905,10,40,n49
t57988,58176.0,57988,21,145,10,56,n3
t57989,58176.0,57989,55,796,40,37,n97
t57990,58178.0,57990,73,921,40,97,n34
t57991,58178.0,57991,99,132,40,31,n60
t57992,58178.0,57992,19,618,30,98,n63
t57993,58179.0,57993,53,143,40,90,n30
t57994,58181.0,57994,67,123,40,34,n72
t57995,58182.0,57995,74,181,20,23,n12
t57996,58182.0,57996,11,468,10,90,n76
t57997,58185.0,57997,19,607,10,63,n7
t57998,58187.0,57998,66,867,40,69,n63
t57999,58191.0,57999,45,811,40,56,n63
t58000,58191.0,58000,59,733,10,99,n85
t58001,58192.0,58001,96,782,10,80,n17
t58002,58192.0,58002,31,117,20,68,n25
t58003,58193.0,58003,63,546,10,91,n2
t58004,58193.0,58004,48,992,30,85,n3
t58005,58193.0,58005,81,746,30,28,n13
t58006,58194.0,58006,45,437,30,46,n28
t58007,58194.0,58007,83,149,30,78,n68
t58008,58194.0,58008,62,448,40,32,n86
t58009,58197.0,58009,63,144,40,33,n22
t58010,58199.0,58010,21,385,30,52,n8
t58011,58199.0,58011,47,953,10,82,n64
t58012,58200.0,58012,33,141,40,63,n43
t58013,58200.0,58013,77,260,20,76,n50
t58014,58201.0,58014,53,716,40,25,n99
t58015,58203.0,58015,29,458,10,90,n71
t58016,58204.0,58016,29,581,40,58,n40
t58017,58204.0,58017,99,386,20,91,n90
t58018,58205.0,58018,24,943,10,44,n38
t58019,58207.0,58019,44,795,10,95,n49
t58020,58207.0,58020,100,402,40,20,n98
t58021,58210.0,58021,52,395,10,52,n41
t58022,58210.0,58022,33,786,40,73,n54
t58023,58210.0,58023,65,899,40,71,n84
t58024,58211.0,58024,94,649,10,23,n10
t58025,58211.0,58025,57,946,20,76,n22
t58026,58211.0,58026,41,626,40,40,n29
t58027,58211.0,58027,45,110,10,77,n61
t58028,58211.0,58028,68,387,10,76,n67
t58029,58211.0,58029,32,688,40,85,n72
t58030,58211.0,58030,13,179,30,45,n85
t58031,58212.0,58031,100,324,40,21,n38
t58032,58213.0,58032,92,459,40,49,n15
t58033,58214.0,58033,17,542,20,49,n20
t58034,58215.0,58034,64,528,20,44,n62
t58035,58218.0,58035,97,633,30,97,n81
t58036,58221.0,58036,47,151,30,98,n9
t58037,58221.0,58037,80,534,40,91,n62
t58038,58221.0,58038,28,877,10,60,n80
t58039,58222.0,58039,21,209,30,61,n58
t58040,58223.0,58040,89,272,10,79,n14
t58041,58223.0,58041,85,756,20,63,n99
t58042,58224.0,58042,21,121,40,68,n97
t58043,58225.0,58043,64,263,40,20,n0
t58044,58225.0,58044,76,852,10,78,n81
t58045,58225.0,58045,82,888,30,69,n85
t58046,58226.0,58046,95,267,30,87,n96
t58047,58228.0,58047,37,165,30,54,n34
t58048,58231.0,58048,19,264,20,73,n83
t58049,58231.0,58049,53,509,10,33,n96
t58050,58233.0,58050,68,176,20,47,n21
t58051,58233.0,58051,56,253,40,85,n88
t58052,58234.0,58052,50,898,40,90,n15
t58053,58234.0,58053,45,422,20,34,n16
t58054,58234.0,58054,84,994,30,37,n35
t58055,58240.0,58055,94,871,30,99,n3
t58056,58243.0,58056,53,702,10,71,n35
t58057,58244.0,58057,21,947,10,95,n28
t58058,58244.0,58058,28,855,30,36,n44
t58059,58244.0,58059,48,436,30,20,n52
t58060,58244.0,58060,11,807,10,49,n99
t58061,58245.0,58061,67,230,10,49,n2
t58062,58245.0,58062,24,314,40,59,n54
t58063,58247.0,58063,15,318,20,90,n37
t58064,58247.0,58064,81,899,30,47,n47
t58065,58250.0,58065,70,697,30,74,n78
t58066,58253.0,58066,100,757,30,98,n11
t58067,58253.0,58067,48,156,30,88,n71
t58068,58254.0,58068,28,622,30,62,n99
t58069,58256.0,58069,37,895,10,43,n31
t58070,58257.0,58070,59,473,40,61,n4
t58071,58262.0,58071,60,518,30,68,n74
t58072,58263.0,58072,85,893,30,79,n75
t58073,58264.0,58073,19,510,40,50,n49
t58074,58265.0,58074,35,695,20,46,n37
t58075,58266.0,58075,70,586,20,28,n14
t58076,58266.0,58076,10,181,10,42,n36
t58077,58268.0,58077,18,997,40,95,n7
t58078,58268.0,58078,18,285,10,79,n17
t58079,58269.0,58079,56,599,30,38,n91
t58080,58270.0,58080,64,421,30,95,n36
t58081,58270.0,58081,10,382,40,99,n54
t58082,58271.0,58082,94,529,30,87,n41
t58083,58271.0,58083,36,332,20,52,n72
t58084,58274.0,58084,62,922,10,82,n9
t58085,58275.0,58085,11,803,10,98,n33
t58086,58275.0,58086,51,290,30,63,n66
t58087,58275.0,58087,64,668,20,29,n80
t58088,58276.0,58088,23,488,40,91,n43
t58089,58278.0,58089,83,853,20,25,n4
t58090,58279.0,58090,53,393,30,92,n93
t58091,58280.0,58091,97,646,10,91,n50
t58092,58280.0,58092,34,764,40,31,n56
t58093,58281.0,58093,52,650,20,97,n21
t58094,58281.0,58094,47,844,10,46,n98
t58095,58282.0,58095,21,551,20,27,n9
t58096,58282.0,58096,59,980,30,41,n21
t58097,58283.0,58097,48,755,30,99,n59
t58098,58283.0,58098,54,294,40,39,n65
t58099,58284.0,58099,53,560,20,65,n59
t58100,58286.0,58100,32,564,10,66,n87
t58101,58287.0,58101,48,498,30,75,n36
t58102,58288.0,58102,99,770,40,80,n25
t58103,58288.0,58103,97,425,10,83,n51
t58104,58290.0,58104,35,711,10,29,n0
t58105,58290.0,58105,98,496,30,96,n96
t58106,58292.0,58106,59,899,10,82,n68
t58107,58292.0,58107,38,612,10,59,n77
t58108,58293.0,58108,84,881,30,22,n31
t58109,58293.0,58109,99,264,40,39,n32
t58110,58293.0,58110,88,271,30,46,n43
t58111,58293.0,58111,100,377,10,53,n45
t58112,58294.0,58112,66,472,20,83,n19
t58113,58294.0,58113,88,751,10,42,n60
t58114,58296.0,58114,58,459,40,28,n15
t58115,58296.0,58115,72,392,20,79,n70
t58116,58296.0,58116,57,923,10,55,n98
t58117,58297.0,58117,90,840,30,44,n34
t58118,58297.0,58118,86,748,20,27,n53
t58119,58301.0,58119,45,654,20,26,n45
t58120,58301.0,58120,62,620,10,46,n55
t58121,58301.0,58121,24,669,20,57,n71
t58122,58301.0,58122,65,122,10,39,n94
t58123,58302.0,58123,49,686,10,69,n15
t58124,58302.0,58124,51,879,20,62,n46
t58125,58303.0,58125,83,230,10,64,n55
t58126,58304.0,58126,15,375,40,83,n72
t58127,58304.0,58127,76,694,40,88,n83
t58128,58306.0,58128,42,214,40,37,n58
t58129,58308.0,58129,90,341,10,31,n73
t58130,58309.0,58130,10,169,20,53,n32
t58131,58309.0,58131,13,909,40,49,n91
t58132,58311.0,58132,29,999,40,65,n56
t58133,58311.0,58133,86,520,20,33,n70
t58134,58311.0,58134,79,728,10,51,n72
t58135,58312.0,58135,93,586,10,80,n33
t58136,58313.0,58136,51,372,30,67,n53
t58137,58313.0,58137,12,185,40,40,n70
t58138,58315.0,58138,92,844,20,30,n39
t58139,58315.0,58139,87,941,20,46,n83
t58140,58316.0,58140,34,617,10,30,n11
t58141,58317.0,58141,86,455,10,67,n36
t58142,58318.0,58142,49,743,30,57,n17
t58143,58318.0,58143,49,655,10,63,n30
t58144,58321.0,58144,14,655,20,43,n27
t58145,58321.0,58145,60,439,30,26,n72
t58146,58322.0,58146,76,406,10,70,n84
t58147,58323.0,58147,33,802,20,87,n20
t58148,58323.0,58148,22,296,30,93,n35
t58149,58323.0,58149,61,530,10,48,n86
t58150,58324.0,58150,65,210,30,30,n18
t58151,58325.0,58151,89,173,30,44,n28
t58152,58325.0,58152,94,503,10,69,n33
t58153,58325.0,58153,65,836,30,77,n37
t58154,58326.0,58154,54,847,10,58,n3
t58155,58327.0,58155,26,649,20,25,n48
t58156,58328.0,58156,46,333,20,80,n30
t58157,58328.0,58157,34,414,10,82,n40
t58158,58329.0,58158,93,659,30,92,n25
t58159,58330.0,58159,53,290,20,79,n72
t58160,58332.0,58160,66,285,20,84,n56
t58161,58336.0,58161,79,665,20,62,n41
t58162,58336.0,58162,72,613,20,88,n95
t58163,58337.0,58163,26,929,10,50,n72
t58164,58337.0,58164,39,150,40,94,n81
t58165,58338.0,58165,97,351,40,56,n23
t58166,58338.0,58166,54,923,40,99,n43
t58167,58338.0,58167,28,346,30,30,n50
