TaskName,GenerationTime,TaskID,TaskSize,CyclesPerBit,TransBitRate,DDL,SrcName
t72024,71846.0,72024,94,415,10,44,n13
t72025,71848.0,72025,42,479,10,73,n7
t72026,71849.0,72026,87,239,20,52,n3
t72027,71850.0,72027,73,190,40,44,n7
t72028,71851.0,72028,63,179,40,93,n0
t72029,71851.0,72029,78,570,30,95,n26
t72030,71852.0,72030,10,285,30,20,n24
t72031,71853.0,72031,96,316,30,54,n21
t72032,71854.0,72032,10,132,20,51,n9
t72033,71858.0,72033,10,250,30,99,n16
t72034,71858.0,72034,46,764,20,75,n18
t72035,71862.0,72035,30,517,10,29,n1
t72036,71862.0,72036,19,106,40,49,n6
t72037,71862.0,72037,46,820,10,25,n19
t72038,71863.0,72038,42,573,20,94,n8
t72039,71863.0,72039,37,128,10,66,n9
t72040,71866.0,72040,57,452,20,89,n17
t72041,71866.0,72041,75,907,40,77,n29
t72042,71867.0,72042,97,808,20,30,n14
t72043,71868.0,72043,17,504,20,72,n20
t72044,71868.0,72044,24,494,30,37,n25
t72045,71870.0,72045,91,833,30,25,n28
t72046,71872.0,72046,100,501,40,83,n16
t72047,71872.0,72047,25,294,30,57,n28
t72048,71874.0,72048,12,410,30,47,n3
t72049,71874.0,72049,76,147,20,76,n9
t72050,71874.0,72050,68,498,20,82,n26
t72051,71876.0,72051,51,541,10,98,n10
t72052,71876.0,72052,38,565,30,79,n25
t72053,71877.0,72053,26,755,40,20,n28
t72054,71878.0,72054,27,784,20,47,n9
t72055,71882.0,72055,55,277,40,45,n3
t72056,71882.0,72056,70,377,20,25,n13
t72057,71882.0,72057,72,173,30,58,n15
t72058,71884.0,72058,21,318,40,51,n10
t72059,71884.0,72059,10,515,10,54,n10
t72060,71885.0,72060,82,456,30,83,n5
t72061,71885.0,72061,43,905,40,78,n18
t72062,71888.0,72062,29,302,30,76,n5
t72063,71888.0,72063,32,769,20,71,n13
t72064,71888.0,72064,41,713,40,21,n15
t72065,71888.0,72065,76,493,40,87,n21
t72066,71891.0,72066,30,602,40,28,n7
t72067,71892.0,72067,51,989,40,62,n3
t72068,71893.0,72068,41,779,30,75,n3
t72069,71893.0,72069,33,653,20,31,n17
t72070,71893.0,72070,58,285,30,88,n18
t72071,71893.0,72071,79,359,20,92,n26
t72072,71894.0,72072,35,111,30,29,n10
t72073,71895.0,72073,22,464,10,96,n2
t72074,71895.0,72074,40,885,30,47,n4
t72075,71895.0,72075,95,502,30,41,n6
t72076,71895.0,72076,37,990,40,55,n7
t72077,71895.0,72077,79,645,30,79,n10
t72078,71895.0,72078,18,825,30,90,n14
t72079,71896.0,72079,66,212,10,31,n18
t72080,71901.0,72080,84,868,10,73,n1
t72081,71901.0,72081,85,732,20,25,n9
t72082,71902.0,72082,86,698,10,97,n16
t72083,71902.0,72083,43,444,20,46,n19
t72084,71903.0,72084,75,714,20,85,n12
t72085,71904.0,72085,85,450,40,23,n11
t72086,71904.0,72086,84,915,20,80,n12
t72087,71906.0,72087,61,382,20,25,n19
t72088,71906.0,72088,10,606,40,66,n25
t72089,71907.0,72089,58,940,10,74,n12
t72090,71907.0,72090,73,941,40,50,n24
t72091,71907.0,72091,65,235,20,91,n28
t72092,71908.0,72092,84,318,30,95,n0
t72093,71908.0,72093,39,472,30,73,n16
t72094,71908.0,72094,16,803,20,56,n22
t72095,71909.0,72095,45,729,40,35,n3
t72096,71911.0,72096,67,805,40,92,n14
t72097,71912.0,72097,16,798,40,94,n11
t72098,71912.0,72098,88,410,10,32,n16
t72099,71914.0,72099,62,477,40,32,n1
t72100,71915.0,72100,88,891,10,67,n29
t72101,71916.0,72101,63,983,10,73,n4
t72102,71916.0,72102,95,278,30,88,n12
t72103,71916.0,72103,47,517,40,50,n27
t72104,71918.0,72104,52,458,30,71,n3
t72105,71918.0,72105,99,670,40,76,n20
t72106,71919.0,72106,69,348,30,71,n7
t72107,71919.0,72107,36,348,10,32,n23
t72108,71920.0,72108,26,628,40,91,n19
t72109,71923.0,72109,94,934,10,100,n0
t72110,71924.0,72110,26,831,10,30,n6
t72111,71925.0,72111,16,336,20,74,n14
t72112,71925.0,72112,38,102,40,24,n23
t72113,71926.0,72113,77,517,20,23,n26
t72114,71928.0,72114,83,672,20,81,n22
t72115,71929.0,72115,17,359,40,97,n4
t72116,71931.0,72116,57,149,10,80,n29
t72117,71933.0,72117,23,691,20,86,n20
t72118,71934.0,72118,76,974,20,68,n0
t72119,71934.0,72119,90,774,10,68,n1
t72120,71934.0,72120,22,582,10,93,n17
t72121,71937.0,72121,30,807,40,58,n7
t72122,71938.0,72122,40,517,40,59,n15
t72123,71939.0,72123,42,745,40,57,n0
t72124,71939.0,72124,29,455,40,48,n10
t72125,71940.0,72125,15,941,10,33,n1
t72126,71941.0,72126,71,346,30,68,n8
t72127,71942.0,72127,93,487,10,67,n4
t72128,71942.0,72128,44,513,40,46,n5
t72129,71945.0,72129,14,675,30,85,n2
t72130,71945.0,72130,87,790,10,28,n13
t72131,71946.0,72131,39,460,10,48,n5
t72132,71948.0,72132,33,430,20,20,n15
t72133,71948.0,72133,97,219,10,67,n18
t72134,71949.0,72134,17,469,30,52,n0
t72135,71950.0,72135,45,459,30,53,n17
t72136,71952.0,72136,78,213,20,62,n4
t72137,71953.0,72137,38,321,30,52,n7
t72138,71953.0,72138,33,489,20,46,n15
t72139,71953.0,72139,72,562,30,75,n19
t72140,71953.0,72140,50,859,30,36,n23
t72141,71954.0,72141,75,855,20,33,n21
t72142,71957.0,72142,62,619,30,87,n0
t72143,71958.0,72143,14,104,20,44,n9
t72144,71958.0,72144,95,340,10,30,n9
t72145,71960.0,72145,78,183,10,86,n5
t72146,71962.0,72146,17,697,20,73,n18
t72147,71962.0,72147,80,609,40,59,n22
t72148,71964.0,72148,86,478,40,77,n15
t72149,71966.0,72149,12,841,40,35,n7
t72150,71966.0,72150,78,205,10,45,n16
t72151,71967.0,72151,67,137,20,74,n8
t72152,71967.0,72152,41,475,10,56,n22
t72153,71970.0,72153,53,992,20,55,n17
t72154,71971.0,72154,55,388,40,37,n6
t72155,71971.0,72155,98,698,20,44,n16
t72156,71972.0,72156,92,371,20,81,n1
t72157,71972.0,72157,76,297,20,51,n6
t72158,71972.0,72158,79,314,10,71,n8
t72159,71973.0,72159,59,308,30,93,n29
t72160,71974.0,72160,13,687,30,76,n10
t72161,71975.0,72161,38,985,40,83,n13
t72162,71976.0,72162,74,135,10,56,n24
t72163,71980.0,72163,69,707,20,60,n28
t72164,71981.0,72164,27,346,40,78,n15
t72165,71981.0,72165,95,761,20,97,n28
t72166,71981.0,72166,14,134,10,81,n28
t72167,71985.0,72167,53,221,10,57,n6
t72168,71986.0,72168,44,678,40,66,n6
t72169,71986.0,72169,68,382,40,76,n13
t72170,71987.0,72170,69,912,10,37,n1
t72171,71988.0,72171,86,394,40,81,n6
t72172,71988.0,72172,43,294,40,47,n25
t72173,71989.0,72173,72,456,10,28,n8
t72174,71990.0,72174,49,349,10,28,n18
t72175,71992.0,72175,66,665,30,43,n12
t72176,71993.0,72176,69,849,20,36,n0
t72177,71993.0,72177,80,450,30,38,n24
t72178,71995.0,72178,13,503,30,81,n13
t72179,71995.0,72179,83,670,20,94,n14
t72180,71996.0,72180,92,660,20,68,n1
t72181,71998.0,72181,100,273,20,55,n26
t72182,71998.0,72182,38,499,30,79,n27
t72183,72000.0,72183,12,661,40,91,n19
t72184,72001.0,72184,41,453,30,98,n8
t72185,72001.0,72185,59,531,20,35,n15
t72186,72001.0,72186,25,808,40,64,n26
t72187,72002.0,72187,66,449,20,69,n16
t72188,72005.0,72188,10,439,10,69,n20
t72189,72005.0,72189,83,310,20,86,n29
t72190,72005.0,72190,88,383,10,86,n29
t72191,72006.0,72191,24,458,40,30,n15
t72192,72009.0,72192,14,579,30,82,n25
t72193,72009.0,72193,40,141,30,100,n26
t72194,72010.0,72194,70,573,20,31,n19
t72195,72012.0,72195,29,967,40,42,n23
t72196,72012.0,72196,63,426,10,20,n24
t72197,72016.0,72197,61,315,20,69,n11
t72198,72018.0,72198,86,489,20,39,n13
t72199,72021.0,72199,12,336,30,43,n13
t72200,72021.0,72200,71,148,10,97,n17
t72201,72022.0,72201,49,366,20,47,n2
t72202,72022.0,72202,27,780,40,48,n3
t72203,72022.0,72203,73,682,20,97,n4
t72204,72023.0,72204,47,918,30,68,n3
t72205,72023.0,72205,82,429,20,98,n7
t72206,72024.0,72206,58,969,30,96,n17
t72207,72024.0,72207,21,408,10,47,n17
t72208,72024.0,72208,13,989,40,62,n26
t72209,72027.0,72209,46,905,30,49,n12
t72210,72028.0,72210,60,888,40,100,n18
t72211,72029.0,72211,41,852,20,65,n23
t72212,72031.0,72212,25,178,30,52,n14
t72213,72033.0,72213,76,335,20,90,n3
t72214,72033.0,72214,96,146,10,36,n15
t72215,72034.0,72215,16,351,30,93,n0
t72216,72034.0,72216,84,657,30,73,n26
t72217,72035.0,72217,96,394,20,23,n3
t72218,72039.0,72218,58,565,30,94,n4
t72219,72039.0,72219,67,491,30,54,n20
t72220,72040.0,72220,69,687,10,62,n5
t72221,72044.0,72221,15,149,30,39,n24
t72222,72045.0,72222,94,221,20,87,n0
t72223,72046.0,72223,67,538,10,47,n8
t72224,72048.0,72224,72,566,20,63,n17
t72225,72049.0,72225,44,557,30,37,n5
t72226,72051.0,72226,42,832,10,89,n11
t72227,72052.0,72227,73,950,30,86,n9
t72228,72053.0,72228,16,193,40,32,n0
t72229,72054.0,72229,75,788,30,57,n15
t72230,72059.0,72230,16,395,20,20,n3
t72231,72060.0,72231,42,567,40,39,n17
t72232,72061.0,72232,31,226,30,83,n4
t72233,72061.0,72233,46,222,40,72,n14
t72234,72062.0,72234,71,169,10,35,n3
t72235,72063.0,72235,52,847,40,34,n10
t72236,72064.0,72236,47,296,40,87,n3
t72237,72064.0,72237,95,898,30,43,n13
t72238,72068.0,72238,30,689,40,67,n9
t72239,72069.0,72239,61,226,10,63,n6
t72240,72070.0,72240,97,863,30,26,n2
t72241,72070.0,72241,44,815,30,99,n7
t72242,72071.0,72242,38,813,10,21,n3
t72243,72072.0,72243,55,915,20,96,n5
t72244,72072.0,72244,39,808,40,51,n7
t72245,72075.0,72245,58,611,10,46,n22
t72246,72076.0,72246,57,855,20,27,n6
t72247,72077.0,72247,49,937,10,79,n5
t72248,72080.0,72248,47,278,10,37,n8
t72249,72080.0,72249,45,843,10,28,n9
t72250,72081.0,72250,14,604,10,60,n22
t72251,72081.0,72251,23,913,40,58,n28
t72252,72082.0,72252,58,817,40,61,n5
t72253,72082.0,72253,86,163,10,68,n27
t72254,72086.0,72254,14,155,20,48,n23
t72255,72087.0,72255,29,458,10,30,n8
t72256,72087.0,72256,96,768,30,61,n26
t72257,72088.0,72257,30,732,40,76,n12
t72258,72089.0,72258,25,665,30,46,n0
t72259,72089.0,72259,79,612,20,62,n17
t72260,72090.0,72260,96,549,10,68,n18
t72261,72092.0,72261,37,254,30,43,n21
t72262,72096.0,72262,72,563,20,52,n16
t72263,72096.0,72263,72,808,30,80,n16
t72264,72099.0,72264,88,866,40,40,n1
t72265,72099.0,72265,74,758,40,55,n9
t72266,72100.0,72266,38,158,40,57,n3
t72267,72100.0,72267,62,786,10,30,n18
t72268,72101.0,72268,25,658,10,88,n9
t72269,72103.0,72269,76,992,20,68,n10
t72270,72108.0,72270,85,165,40,58,n16
t72271,72108.0,72271,21,753,20,79,n28
t72272,72109.0,72272,11,691,10,23,n11
t72273,72110.0,72273,77,407,20,27,n8
t72274,72111.0,72274,60,679,10,21,n6
t72275,72112.0,72275,86,251,40,33,n1
t72276,72112.0,72276,88,543,20,72,n27
t72277,72113.0,72277,53,588,20,83,n16
t72278,72113.0,72278,54,563,30,75,n28
t72279,72114.0,72279,29,999,40,99,n5
t72280,72115.0,72280,97,183,40,62,n23
t72281,72117.0,72281,73,648,30,84,n27
t72282,72118.0,72282,57,311,30,59,n11
t72283,72119.0,72283,24,480,20,77,n4
t72284,72119.0,72284,26,602,40,42,n14
t72285,72119.0,72285,89,806,10,58,n21
t72286,72120.0,72286,77,824,40,85,n10
t72287,72121.0,72287,30,632,40,44,n18
t72288,72121.0,72288,49,101,30,62,n24
t72289,72123.0,72289,97,290,30,88,n6
t72290,72123.0,72290,88,247,10,71,n24
t72291,72123.0,72291,49,659,30,90,n27
t72292,72124.0,72292,68,988,40,35,n12
t72293,72126.0,72293,39,288,30,98,n27
t72294,72127.0,72294,27,839,10,40,n0
t72295,72131.0,72295,76,874,10,29,n9
t72296,72133.0,72296,53,566,20,42,n7
t72297,72133.0,72297,41,278,20,45,n8
t72298,72133.0,72298,83,613,30,71,n8
t72299,72133.0,72299,52,106,20,24,n20
t72300,72133.0,72300,43,564,10,68,n29
t72301,72134.0,72301,60,639,30,64,n8
t72302,72134.0,72302,26,708,20,96,n17
t72303,72135.0,72303,51,536,20,24,n5
t72304,72135.0,72304,52,508,20,98,n20
t72305,72137.0,72305,79,307,20,95,n16
t72306,72139.0,72306,31,938,10,84,n20
t72307,72143.0,72307,68,430,10,30,n11
t72308,72144.0,72308,93,921,20,36,n21
t72309,72146.0,72309,28,222,10,89,n21
t72310,72147.0,72310,40,986,30,50,n12
t72311,72149.0,72311,63,621,10,94,n13
t72312,72150.0,72312,42,870,10,80,n2
t72313,72150.0,72313,44,576,40,31,n25
t72314,72151.0,72314,87,329,20,34,n0
t72315,72152.0,72315,39,233,10,20,n28
t72316,72153.0,72316,26,509,40,75,n11
t72317,72153.0,72317,12,434,40,91,n23
t72318,72154.0,72318,53,152,30,55,n5
t72319,72155.0,72319,40,880,10,96,n20
t72320,72156.0,72320,96,362,40,30,n3
t72321,72156.0,72321,47,860,40,94,n15
t72322,72156.0,72322,40,412,20,33,n24
t72323,72158.0,72323,76,113,10,78,n1
t72324,72158.0,72324,95,614,10,73,n25
t72325,72159.0,72325,60,838,20,94,n0
t72326,72160.0,72326,27,872,30,26,n28
t72327,72164.0,72327,46,318,40,46,n26
t72328,72165.0,72328,16,370,20,91,n23
t72329,72166.0,72329,75,466,40,56,n7
t72330,72167.0,72330,95,375,10,76,n17
t72331,72168.0,72331,15,689,30,35,n10
t72332,72168.0,72332,34,145,10,38,n13
t72333,72168.0,72333,31,740,40,48,n24
t72334,72170.0,72334,82,123,10,46,n3
t72335,72171.0,72335,36,411,10,36,n4
t72336,72171.0,72336,17,244,10,99,n17
t72337,72171.0,72337,24,606,30,31,n20
t72338,72172.0,72338,97,829,10,32,n1
t72339,72173.0,72339,55,186,20,31,n1
t72340,72174.0,72340,95,696,10,49,n25
t72341,72175.0,72341,89,984,30,23,n19
t72342,72177.0,72342,45,307,10,43,n9
t72343,72177.0,72343,80,455,40,54,n24
t72344,72181.0,72344,88,345,40,74,n20
t72345,72182.0,72345,100,664,10,78,n23
t72346,72183.0,72346,42,273,10,59,n11
t72347,72184.0,72347,42,744,30,28,n3
t72348,72188.0,72348,23,229,20,73,n3
t72349,72188.0,72349,41,685,20,81,n6
t72350,72188.0,72350,23,882,30,46,n11
t72351,72188.0,72351,16,239,10,63,n28
t72352,72190.0,72352,92,323,10,55,n1
t72353,72190.0,72353,49,276,40,83,n10
t72354,72190.0,72354,82,659,30,50,n13
t72355,72190.0,72355,96,287,20,43,n21
t72356,72192.0,72356,73,870,20,51,n9
t72357,72193.0,72357,54,942,10,52,n7
t72358,72194.0,72358,65,712,30,91,n19
t72359,72194.0,72359,48,668,40,77,n25
t72360,72196.0,72360,98,192,30,45,n19
t72361,72198.0,72361,21,461,20,79,n2
t72362,72202.0,72362,15,378,10,33,n1
t72363,72202.0,72363,18,695,40,21,n16
t72364,72204.0,72364,23,354,40,32,n1
t72365,72204.0,72365,55,777,20,44,n6
t72366,72205.0,72366,26,703,30,79,n4
t72367,72206.0,72367,48,138,40,99,n10
t72368,72206.0,72368,73,710,40,38,n15
t72369,72206.0,72369,12,438,10,91,n16
t72370,72207.0,72370,94,611,20,53,n15
t72371,72207.0,72371,88,739,20,89,n17
t72372,72207.0,72372,21,298,20,25,n19
t72373,72208.0,72373,76,269,20,60,n3
t72374,72208.0,72374,17,379,30,33,n10
t72375,72209.0,72375,64,982,20,75,n7
t72376,72209.0,72376,37,941,30,34,n8
t72377,72209.0,72377,25,832,20,64,n14
t72378,72209.0,72378,82,393,30,38,n15
t72379,72211.0,72379,100,655,40,91,n9
t72380,72213.0,72380,34,919,40,44,n6
t72381,72213.0,72381,45,268,10,21,n26
t72382,72213.0,72382,18,865,40,87,n28
t72383,72215.0,72383,10,551,20,46,n4
t72384,72216.0,72384,43,402,40,48,n2
t72385,72216.0,72385,55,974,40,24,n11
t72386,72217.0,72386,15,697,20,64,n29
t72387,72218.0,72387,55,324,40,35,n6
t72388,72219.0,72388,69,937,10,34,n3
t72389,72219.0,72389,93,663,20,24,n9
t72390,72219.0,72390,100,297,10,92,n11
t72391,72220.0,72391,83,450,10,98,n7
t72392,72221.0,72392,50,494,10,51,n16
t72393,72221.0,72393,36,775,10,56,n20
t72394,72223.0,72394,68,689,40,72,n4
t72395,72224.0,72395,88,739,20,84,n11
t72396,72226.0,72396,82,612,40,77,n23
t72397,72227.0,72397,20,152,40,37,n23
t72398,72228.0,72398,90,343,20,86,n6
t72399,72228.0,72399,18,695,30,80,n15
t72400,72230.0,72400,18,712,30,77,n0
t72401,72231.0,72401,63,201,20,24,n2
t72402,72231.0,72402,69,897,20,40,n18
t72403,72237.0,72403,74,866,10,52,n14
t72404,72237.0,72404,20,458,40,45,n20
t72405,72239.0,72405,90,406,40,73,n8
t72406,72239.0,72406,37,388,10,94,n21
t72407,72239.0,72407,52,398,40,70,n22
t72408,72240.0,72408,60,336,20,87,n19
t72409,72240.0,72409,72,230,10,57,n23
t72410,72241.0,72410,35,195,30,79,n1
t72411,72241.0,72411,65,457,10,49,n3
t72412,72241.0,72412,15,332,40,68,n17
t72413,72242.0,72413,18,505,20,99,n5
t72414,72242.0,72414,35,542,10,24,n12
t72415,72243.0,72415,59,383,30,61,n2
t72416,72243.0,72416,31,685,10,58,n8
t72417,72243.0,72417,52,463,30,87,n27
t72418,72244.0,72418,36,976,30,54,n7
t72419,72245.0,72419,85,906,10,47,n4
t72420,72245.0,72420,23,343,40,84,n11
t72421,72246.0,72421,75,391,20,41,n9
t72422,72247.0,72422,59,494,10,73,n7
t72423,72248.0,72423,93,393,20,20,n14
t72424,72249.0,72424,47,149,10,41,n19
t72425,72250.0,72425,13,420,30,65,n0
t72426,72253.0,72426,77,196,40,100,n8
t72427,72253.0,72427,43,401,20,73,n19
t72428,72253.0,72428,66,416,10,28,n22
t72429,72254.0,72429,54,405,20,67,n17
t72430,72255.0,72430,72,489,10,40,n20
t72431,72256.0,72431,10,960,10,25,n3
t72432,72256.0,72432,40,137,10,25,n18
t72433,72258.0,72433,22,792,10,30,n0
t72434,72258.0,72434,61,585,30,66,n18
t72435,72259.0,72435,99,104,30,50,n0
t72436,72259.0,72436,29,470,40,45,n0
t72437,72259.0,72437,79,338,30,96,n2
t72438,72259.0,72438,74,794,30,50,n4
t72439,72259.0,72439,85,920,10,71,n12
t72440,72259.0,72440,91,429,30,74,n25
t72441,72260.0,72441,82,441,10,41,n23
t72442,72265.0,72442,100,199,30,80,n8
t72443,72265.0,72443,18,110,30,25,n12
t72444,72266.0,72444,97,742,20,69,n29
t72445,72268.0,72445,78,556,20,87,n3
t72446,72268.0,72446,43,858,40,47,n19
t72447,72268.0,72447,30,412,30,63,n29
t72448,72269.0,72448,75,544,20,61,n10
t72449,72269.0,72449,43,949,40,61,n18
t72450,72272.0,72450,38,557,30,44,n16
t72451,72273.0,72451,14,997,10,55,n12
t72452,72274.0,72452,11,148,10,23,n3
t72453,72274.0,72453,48,150,40,55,n15
t72454,72275.0,72454,83,871,40,96,n13
t72455,72276.0,72455,31,697,30,49,n22
t72456,72277.0,72456,71,930,20,99,n7
t72457,72277.0,72457,68,256,10,77,n18
t72458,72278.0,72458,58,796,20,41,n6
t72459,72280.0,72459,74,893,10,46,n26
t72460,72282.0,72460,64,833,40,72,n20
t72461,72283.0,72461,76,970,20,61,n23
t72462,72283.0,72462,89,897,40,43,n29
t72463,72285.0,72463,59,859,40,96,n23
t72464,72286.0,72464,67,984,10,60,n8
t72465,72286.0,72465,15,112,10,30,n29
t72466,72287.0,72466,89,605,30,74,n5
t72467,72287.0,72467,36,759,40,37,n13
t72468,72287.0,72468,34,133,20,96,n16
t72469,72288.0,72469,16,234,40,25,n28
t72470,72289.0,72470,94,363,10,20,n26
t72471,72289.0,72471,82,700,10,53,n29
t72472,72290.0,72472,90,273,40,21,n22
t72473,72291.0,72473,22,491,30,80,n20
t72474,72292.0,72474,38,740,10,52,n17
t72475,72294.0,72475,81,219,10,31,n19
t72476,72295.0,72476,40,676,30,32,n6
t72477,72295.0,72477,99,143,30,92,n20
t72478,72298.0,72478,38,826,10,68,n0
t72479,72299.0,72479,27,715,30,95,n4
t72480,72302.0,72480,65,624,30,80,n21
t72481,72305.0,72481,39,371,40,35,n10
t72482,72305.0,72482,45,916,40,43,n13
t72483,72306.0,72483,74,284,20,36,n7
t72484,72308.0,72484,65,390,40,91,n21
t72485,72308.0,72485,94,331,30,72,n26
t72486,72309.0,72486,92,252,10,92,n2
t72487,72310.0,72487,33,639,30,93,n0
t72488,72311.0,72488,49,484,40,35,n26
t72489,72314.0,72489,36,661,10,55,n26
t72490,72315.0,72490,82,232,20,52,n5
t72491,72315.0,72491,58,190,10,99,n14
t72492,72317.0,72492,71,386,10,48,n16
t72493,72318.0,72493,60,549,10,95,n4
t72494,72318.0,72494,33,167,40,84,n15
t72495,72318.0,72495,94,645,20,90,n21
t72496,72319.0,72496,64,137,40,63,n7
t72497,72319.0,72497,78,230,40,82,n12
t72498,72321.0,72498,75,315,40,78,n18
t72499,72322.0,72499,19,784,30,98,n27
t72500,72323.0,72500,19,348,40,83,n1
t72501,72324.0,72501,42,917,20,89,n9
t72502,72324.0,72502,21,395,40,84,n16
t72503,72324.0,72503,96,294,10,54,n27
t72504,72326.0,72504,40,415,40,70,n14
t72505,72327.0,72505,39,525,20,91,n1
t72506,72327.0,72506,43,974,30,48,n4
t72507,72327.0,72507,16,906,10,47,n6
t72508,72329.0,72508,64,921,20,24,n19
t72509,72331.0,72509,27,888,10,59,n19
t72510,72331.0,72510,37,101,20,93,n24
t72511,72332.0,72511,37,370,40,44,n9
t72512,72334.0,72512,76,411,20,94,n13
t72513,72337.0,72513,45,785,20,47,n2
t72514,72339.0,72514,39,529,30,37,n28
t72515,72340.0,72515,62,179,10,71,n0
t72516,72340.0,72516,44,114,10,70,n7
t72517,72340.0,72517,76,544,30,52,n20
t72518,72341.0,72518,39,519,30,49,n0
t72519,72344.0,72519,46,184,30,58,n15
t72520,72345.0,72520,59,242,40,61,n3
t72521,72345.0,72521,71,209,30,37,n23
t72522,72346.0,72522,65,950,10,81,n9
t72523,72347.0,72523,36,677,10,75,n19
t72524,72348.0,72524,76,639,10,22,n22
t72525,72353.0,72525,82,299,40,74,n0
t72526,72353.0,72526,29,464,40,80,n28
t72527,72355.0,72527,96,114,20,36,n5
t72528,72355.0,72528,60,372,40,67,n27
t72529,72356.0,72529,16,681,30,23,n4
t72530,72356.0,72530,100,397,40,40,n13
t72531,72356.0,72531,96,828,20,49,n14
t72532,72357.0,72532,28,664,30,61,n8
t72533,72357.0,72533,83,380,40,37,n9
t72534,72357.0,72534,96,336,10,40,n14
t72535,72357.0,72535,48,799,40,23,n20
t72536,72357.0,72536,51,245,40,32,n26
t72537,72360.0,72537,70,867,30,87,n5
t72538,72360.0,72538,96,661,40,44,n19
t72539,72360.0,72539,97,182,30,57,n23
t72540,72361.0,72540,66,211,30,59,n9
t72541,72366.0,72541,27,883,10,20,n9
t72542,72366.0,72542,17,386,20,37,n17
t72543,72366.0,72543,68,111,10,38,n27
t72544,72371.0,72544,43,218,30,50,n19
t72545,72373.0,72545,34,255,20,85,n2
t72546,72374.0,72546,80,902,30,53,n0
t72547,72377.0,72547,75,812,30,27,n29
t72548,72382.0,72548,82,282,20,42,n5
t72549,72382.0,72549,39,177,30,53,n6
t72550,72385.0,72550,66,893,20,62,n10
t72551,72386.0,72551,94,288,10,90,n21
t72552,72386.0,72552,81,388,20,65,n25
t72553,72388.0,72553,84,463,20,47,n2
t72554,72388.0,72554,46,795,10,27,n9
t72555,72390.0,72555,68,801,30,64,n12
t72556,72390.0,72556,13,779,10,57,n15
t72557,72391.0,72557,82,373,10,88,n1
t72558,72391.0,72558,11,756,30,59,n5
t72559,72393.0,72559,67,763,10,45,n8
t72560,72394.0,72560,92,498,20,33,n5
t72561,72394.0,72561,74,181,10,81,n12
t72562,72396.0,72562,34,378,30,35,n4
t72563,72396.0,72563,50,489,30,33,n13
t72564,72398.0,72564,26,598,10,50,n6
t72565,72398.0,72565,47,937,20,21,n16
t72566,72399.0,72566,96,502,30,65,n0
t72567,72399.0,72567,75,576,30,20,n18
t72568,72399.0,72568,71,216,40,41,n24
t72569,72401.0,72569,84,504,30,71,n6
t72570,72402.0,72570,17,932,20,97,n3
t72571,72402.0,72571,49,947,40,44,n27
t72572,72403.0,72572,11,837,30,75,n17
t72573,72405.0,72573,38,428,40,90,n7
t72574,72405.0,72574,34,255,10,37,n9
t72575,72405.0,72575,35,368,30,56,n13
t72576,72405.0,72576,80,719,40,50,n13
t72577,72405.0,72577,33,605,10,34,n15
t72578,72405.0,72578,42,973,30,50,n20
t72579,72406.0,72579,82,437,20,36,n4
t72580,72408.0,72580,31,178,20,38,n14
t72581,72408.0,72581,89,800,40,89,n25
t72582,72409.0,72582,18,749,40,56,n13
t72583,72411.0,72583,26,131,30,58,n24
t72584,72413.0,72584,53,764,40,71,n11
t72585,72415.0,72585,12,812,20,39,n17
t72586,72416.0,72586,47,385,40,62,n2
t72587,72416.0,72587,86,358,20,22,n16
t72588,72419.0,72588,23,443,20,44,n14
t72589,72419.0,72589,88,432,20,53,n29
t72590,72420.0,72590,21,767,20,73,n19
t72591,72421.0,72591,62,470,40,93,n12
t72592,72422.0,72592,74,582,10,54,n7
t72593,72422.0,72593,48,814,40,35,n18
t72594,72423.0,72594,56,648,40,20,n13
t72595,72424.0,72595,94,163,20,74,n20
t72596,72426.0,72596,100,321,20,40,n10
t72597,72426.0,72597,82,955,30,83,n29
t72598,72427.0,72598,38,505,20,53,n13
t72599,72430.0,72599,68,225,10,54,n12
t72600,72430.0,72600,97,996,20,66,n29
t72601,72431.0,72601,37,801,20,89,n3
t72602,72432.0,72602,74,316,10,39,n17
t72603,72432.0,72603,46,286,30,44,n23
t72604,72433.0,72604,37,215,20,32,n15
t72605,72433.0,72605,63,335,30,33,n24
t72606,72434.0,72606,76,614,10,20,n3
t72607,72435.0,72607,95,289,10,24,n16
t72608,72435.0,72608,12,981,40,72,n19
t72609,72437.0,72609,70,249,20,39,n19
t72610,72437.0,72610,17,565,10,20,n27
t72611,72439.0,72611,53,469,30,79,n23
t72612,72439.0,72612,59,341,30,73,n27
t72613,72441.0,72613,94,833,20,78,n0
t72614,72441.0,72614,44,849,20,72,n11
t72615,72442.0,72615,74,437,30,48,n15
t72616,72443.0,72616,35,430,40,67,n10
t72617,72444.0,72617,34,249,10,92,n20
t72618,72446.0,72618,57,469,20,66,n2
t72619,72446.0,72619,21,704,30,61,n26
t72620,72447.0,72620,42,526,10,69,n5
t72621,72447.0,72621,61,602,30,91,n17
t72622,72448.0,72622,54,455,40,100,n5
t72623,72450.0,72623,11,920,20,87,n29
t72624,72451.0,72624,70,983,20,77,n10
t72625,72451.0,72625,88,316,20,77,n19
t72626,72452.0,72626,39,244,40,92,n10
t72627,72452.0,72627,92,428,30,45,n13
t72628,72452.0,72628,21,298,40,23,n13
t72629,72454.0,72629,93,412,30,34,n11
